img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1131_jpeg.jpg,0,0,0.0310,0.0012,0.0719,0.0000,0.0013,0.0003,0.1115,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-subtle-makeup-on-lips_874429056_jpeg.jpg,1,1,0.9908,0.9988,1.0000,0.9967,0.9506,0.9996,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-stud-earrings_121517072_jpeg.jpg,1,1,0.9953,0.9989,1.0000,0.9924,0.9835,0.9978,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_782_jpeg.jpg,0,0,0.4252,0.9203,0.0794,0.0002,0.3872,0.8035,0.3605,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_643_jpeg.jpg,0,1,0.6270,0.9351,0.9997,0.9824,0.0400,0.0154,0.7896,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1418_jpeg.jpg,0,1,0.8364,0.1082,0.9999,0.9203,0.9940,1.0000,0.9958,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_86894676_jpeg.jpg,1,1,0.9999,0.9998,1.0000,0.9997,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1332_jpeg.jpg,0,1,0.5970,0.9989,0.4855,0.0604,0.3549,0.6825,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_307012828_jpeg.jpg,1,1,0.9999,0.9997,1.0000,0.9999,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_551323129_jpeg.jpg,1,1,0.9970,0.9996,1.0000,0.9841,1.0000,0.9998,0.9986,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1577_jpeg.jpg,0,1,0.5384,0.9579,0.5216,0.0097,0.0778,0.9103,0.7532,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_356_jpeg.jpg,0,1,0.8807,0.9987,1.0000,0.4461,0.8804,0.9849,0.9740,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_397_jpeg.jpg,0,0,0.0068,0.0000,0.0001,0.0000,0.0403,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_637_jpeg.jpg,0,0,0.2422,0.0113,0.0012,0.0664,0.6298,0.1234,0.6212,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_862674382_jpeg.jpg,1,1,0.9988,0.9993,1.0000,0.9933,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_310727956_jpeg.jpg,1,1,0.9457,0.9992,1.0000,0.9999,0.6753,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_712713680_jpeg.jpg,1,1,0.9983,0.9991,1.0000,0.9984,0.9999,1.0000,0.9922,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_195_jpeg.jpg,0,0,0.2802,0.4696,0.0124,0.1626,0.2172,0.4536,0.3658,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_spring-scene-with-green-leaves_764369270_jpeg.jpg,1,1,0.9995,0.9997,1.0000,0.9982,1.0000,0.9999,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_421_jpeg.jpg,0,1,0.8299,0.9613,0.9913,0.9429,0.0867,0.9996,0.9974,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_874_jpeg.jpg,0,1,0.6750,0.9693,0.1943,0.0348,0.9532,0.9344,0.9636,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1444_jpeg.jpg,0,0,0.2902,0.0014,0.0263,0.0072,0.2216,0.7467,0.7381,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_882403819_jpeg.jpg,1,1,0.9994,0.9999,1.0000,0.9998,1.0000,0.9966,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1876_jpeg.jpg,0,0,0.4348,0.5822,0.8809,0.0020,0.3164,0.0027,0.8246,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1180_jpeg.jpg,0,1,0.5531,0.0006,0.1218,0.5080,0.9559,0.9872,0.7448,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530_jpeg.jpg,1,1,0.9815,0.9993,1.0000,0.9133,0.9947,0.9980,0.9838,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_241_jpeg.jpg,0,1,0.6038,0.9823,0.0064,0.0093,0.6365,0.9954,0.9928,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1570_jpeg.jpg,0,0,0.1951,0.6649,0.0223,0.1069,0.0231,0.0190,0.3346,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_544459925_jpeg.jpg,1,1,0.9960,1.0000,0.9999,1.0000,0.9999,1.0000,0.9760,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_coastal-cliffs-with-crashing-waves-overcast-weather_343154755_jpeg.jpg,1,1,0.9883,0.9958,0.9944,0.9475,0.9973,0.9992,0.9959,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_972_jpeg.jpg,0,1,0.8557,0.8070,0.9985,0.6023,0.9997,0.8122,0.9146,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_107_jpeg.jpg,0,0,0.0787,0.0045,0.1000,0.0107,0.0029,0.0028,0.3511,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_636873049_jpeg.jpg,1,1,0.9999,1.0000,1.0000,1.0000,0.9998,0.9994,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_jpeg.jpg,1,1,0.9868,0.9990,0.9999,0.9408,1.0000,0.9997,0.9814,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201_jpeg.jpg,1,1,0.8846,0.9999,1.0000,0.3137,0.9998,0.9986,0.9955,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_214_jpeg.jpg,0,0,0.1860,0.7509,0.0002,0.1795,0.0015,0.0000,0.1838,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_647_jpeg.jpg,0,0,0.0002,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1210_jpeg.jpg,0,0,0.3702,0.0285,0.8447,0.0735,0.1989,0.2289,0.8468,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_309048028_jpeg.jpg,1,1,0.9992,0.9999,1.0000,0.9955,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_253_jpeg.jpg,0,0,0.0185,0.0001,0.0010,0.0002,0.1070,0.0000,0.0024,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-blush-on-cheeks_760189924_jpeg.jpg,1,1,0.9378,0.9994,1.0000,0.6296,1.0000,0.9982,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_396_jpeg.jpg,0,0,0.3009,0.5414,0.2342,0.0074,0.0800,0.2270,0.7151,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-train-station-with-glass-roof_891246047_jpeg.jpg,1,1,0.9995,0.9999,0.9990,0.9990,0.9996,1.0000,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1750_jpeg.jpg,0,1,0.6779,0.9294,0.1681,0.1195,0.9964,0.9801,0.8738,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_2071_jpeg.jpg,0,0,0.0007,0.0000,0.0038,0.0000,0.0000,0.0004,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_171_jpeg.jpg,0,0,0.0395,0.0866,0.1055,0.0210,0.0046,0.0007,0.0184,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1722_jpeg.jpg,0,1,0.5314,0.9878,0.1714,0.0100,0.4632,0.7383,0.8174,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_73466220_jpeg.jpg,1,1,0.9988,0.9998,1.0000,0.9994,0.9966,0.9972,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1828_jpeg.jpg,0,0,0.1532,0.0036,0.2139,0.0035,0.0322,0.5733,0.0929,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_221_jpeg.jpg,0,0,0.0036,0.0001,0.0007,0.0000,0.0207,0.0002,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784_jpeg.jpg,1,1,0.9965,0.9992,1.0000,0.9994,1.0000,0.9996,0.9805,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_698_jpeg.jpg,0,0,0.1638,0.0000,0.0006,0.0000,0.9820,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_jpeg.jpg,1,1,1.0000,0.9999,1.0000,1.0000,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_866_jpeg.jpg,0,1,0.7154,0.5543,0.9974,0.3808,0.6387,0.9350,0.7863,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_852_jpeg.jpg,0,0,0.3932,0.7196,0.6299,0.0014,0.0115,0.1970,0.7998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_513_jpeg.jpg,0,0,0.3430,0.5373,0.7893,0.0213,0.5570,0.0826,0.0703,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_293_jpeg.jpg,0,1,0.7686,0.2329,0.9993,0.4057,0.9892,0.9999,0.9847,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_942_jpeg.jpg,0,0,0.2165,0.8697,0.3665,0.0001,0.0028,0.0595,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_vast-tundra-under-cloudy-sky-lonely-feeling_644685430_jpeg.jpg,1,1,0.9959,0.9997,1.0000,0.9791,1.0000,1.0000,0.9964,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_office-tower-at-dusk_450149968_jpeg.jpg,1,1,0.9761,0.9995,0.8618,0.9993,1.0000,1.0000,0.9958,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-oasis-with-palm-trees-and-water-pool_418744975_jpeg.jpg,1,1,1.0000,0.9998,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1860_jpeg.jpg,0,0,0.0942,0.2001,0.0066,0.0058,0.0041,0.0206,0.3281,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_388_jpeg.jpg,0,0,0.2547,0.4089,0.7745,0.0041,0.0431,0.1327,0.1646,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-bench-near-wall_276320456_jpeg.jpg,1,1,0.9972,0.9985,0.9998,0.9865,0.9999,0.9995,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-freckles-on-cheeks_84051323_jpeg.jpg,1,1,0.7032,0.9979,0.9975,0.0002,0.7125,0.7265,0.7845,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_705502155_jpeg.jpg,1,1,0.6646,0.9871,0.9956,0.8857,0.0598,0.8402,0.2188,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_624_jpeg.jpg,0,1,0.5349,0.9767,0.0193,0.0089,0.7738,0.4598,0.9707,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_ancient-roman-amphitheater-ruins_468213198_jpeg.jpg,1,1,0.9973,0.9999,1.0000,0.9844,1.0000,0.9999,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_15_jpeg.jpg,0,0,0.0266,0.0000,0.0001,0.0000,0.1591,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_884_jpeg.jpg,0,0,0.4693,0.9056,0.2507,0.5924,0.0269,0.4644,0.5759,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_79746528_jpeg.jpg,1,1,1.0000,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-traffic-sign_621269690_jpeg.jpg,1,1,0.7240,0.9990,0.6794,0.0532,0.9927,0.7856,0.8340,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_697_jpeg.jpg,0,0,0.0012,0.0001,0.0004,0.0004,0.0062,0.0003,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-flower-pots-on-windowsill_769084356_jpeg.jpg,1,1,0.9991,0.9998,0.9994,0.9961,1.0000,0.9994,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1406_jpeg.jpg,0,1,0.6438,0.0011,0.2375,0.7354,0.9937,0.9997,0.8955,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_541_jpeg.jpg,0,0,0.3365,0.8482,0.2378,0.1137,0.1988,0.0442,0.5765,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_581_jpeg.jpg,0,1,0.8416,0.9922,0.9998,0.8116,0.2773,0.9910,0.9775,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_709_jpeg.jpg,0,0,0.0043,0.0000,0.0004,0.0001,0.0246,0.0004,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_suburban-residential-street-with-family-houses_308034407_jpeg.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_107518428_jpeg.jpg,1,1,0.9860,0.9971,0.9983,0.9298,1.0000,0.9959,0.9949,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_369319645_jpeg.jpg,1,1,0.9761,0.9240,0.9686,0.9921,0.9908,0.9900,0.9913,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_850_jpeg.jpg,0,0,0.0307,0.0981,0.0011,0.0031,0.0031,0.0001,0.0787,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_899_jpeg.jpg,0,0,0.0022,0.0001,0.0021,0.0000,0.0002,0.0109,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-plateau-with-cacti-midday-sun_122824733_jpeg.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1784_jpeg.jpg,0,1,0.5207,0.9731,0.0224,0.0393,0.2032,0.9971,0.8893,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1521_jpeg.jpg,0,1,0.8612,0.8206,0.9396,0.6151,0.9130,0.9934,0.8851,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-colonial-houses-in-latin-america_442437193_jpeg.jpg,1,1,0.9997,0.9996,1.0000,0.9987,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_568473596_jpeg.jpg,1,1,0.9998,0.9999,1.0000,0.9994,1.0000,0.9998,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_269_jpeg.jpg,0,0,0.0004,0.0001,0.0005,0.0000,0.0016,0.0001,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483_jpeg.jpg,1,1,1.0000,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1734_jpeg.jpg,0,1,0.5869,0.9858,0.8887,0.1004,0.1173,0.5401,0.8893,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_172_jpeg.jpg,0,0,0.0027,0.0000,0.0004,0.0000,0.0146,0.0012,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1136_jpeg.jpg,0,1,0.6411,0.9882,0.8535,0.1102,0.3889,0.5609,0.9450,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_colorful-colonial-houses-in-latin-america_72541522_jpeg.jpg,1,1,0.9983,1.0000,1.0000,1.0000,0.9998,1.0000,0.9899,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_697460536_jpeg.jpg,1,1,0.9933,0.9999,1.0000,0.9672,0.9927,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_296_jpeg.jpg,0,1,0.7276,0.9070,0.9434,0.1211,0.6769,0.9956,0.7219,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-electricity-pole_264115902_jpeg.jpg,1,1,0.9996,0.9989,1.0000,0.9990,1.0000,1.0000,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-at-dusk-natural-backlight_147241458_jpeg.jpg,1,1,0.9846,0.9927,1.0000,0.9801,0.9997,0.9354,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_jpeg.jpg,1,1,0.9931,1.0000,0.9681,0.9934,1.0000,0.9997,0.9972,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_792_jpeg.jpg,0,0,0.2445,0.0098,0.0560,0.1013,0.2991,0.0008,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_428_jpeg.jpg,0,1,0.5098,0.5314,0.2084,0.0307,0.6717,0.9873,0.6294,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_328_jpeg.jpg,0,0,0.2306,0.7203,0.3072,0.0030,0.0400,0.0611,0.2520,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-shaved-head-gym-background_133523721_jpeg.jpg,1,1,0.8359,1.0000,1.0000,1.0000,0.9997,0.0160,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_110977390_jpeg.jpg,1,1,0.9633,0.9907,0.9837,0.9828,0.9399,0.8868,0.9959,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_831471932_jpeg.jpg,1,1,1.0000,0.9999,1.0000,0.9999,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_265_jpeg.jpg,0,0,0.1290,0.6877,0.0024,0.0475,0.0000,0.0105,0.0260,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_583_jpeg.jpg,0,0,0.1281,0.0001,0.0002,0.1234,0.6424,0.0025,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_jpeg.jpg,1,1,0.9932,0.9724,1.0000,0.9984,0.9918,0.9977,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_414331134_jpeg.jpg,1,0,0.2515,0.5430,0.5896,0.0054,0.0222,0.0388,0.3100,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_408_jpeg.jpg,0,1,0.7165,0.9828,0.9881,0.8449,0.3945,0.1600,0.9287,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1013_jpeg.jpg,0,1,0.6035,0.9749,0.5065,0.1132,0.0586,0.9904,0.9776,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1234_jpeg.jpg,0,0,0.4658,0.0114,0.7396,0.1604,0.6952,0.4171,0.7711,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1542_jpeg.jpg,0,0,0.4722,0.2413,0.0026,0.0030,0.7064,0.9203,0.9599,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_309_jpeg.jpg,0,0,0.4002,0.6269,0.2610,0.0001,0.9378,0.5263,0.0489,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_465_jpeg.jpg,0,0,0.4296,0.1100,0.3627,0.0139,0.7666,0.4250,0.8997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1309_jpeg.jpg,0,0,0.2876,0.9459,0.0495,0.0077,0.0020,0.1241,0.5967,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_547_jpeg.jpg,0,0,0.3105,0.8783,0.7427,0.0007,0.0047,0.0461,0.1905,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-middle-aged-man-with-shaved-head-gym-background_334702823_jpeg.jpg,1,1,0.9832,0.9994,1.0000,0.9610,0.9883,0.9514,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-overexposed-light_505672756_jpeg.jpg,1,1,0.9985,0.9983,1.0000,0.9930,1.0000,1.0000,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_572030855_jpeg.jpg,1,1,0.9977,1.0000,0.9998,0.9999,1.0000,0.9866,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_mountain-valley-with-river-summer-daylight_569681066_jpeg.jpg,1,1,0.9998,0.9998,1.0000,0.9992,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_96427805_jpeg.jpg,1,1,0.9968,0.9998,1.0000,0.9813,1.0000,0.9999,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_74_jpeg.jpg,0,0,0.0574,0.0665,0.0017,0.0000,0.0383,0.0004,0.2376,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_964_jpeg.jpg,0,1,0.8183,0.9655,0.9597,0.1956,0.8112,0.9998,0.9783,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_foggy-forest_343152573_jpeg.jpg,1,1,0.9991,0.9980,1.0000,0.9968,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_83_jpeg.jpg,0,0,0.1880,0.3602,0.0762,0.0000,0.0011,0.0013,0.6894,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_649_jpeg.jpg,0,0,0.3284,0.3010,0.0115,0.0013,0.6974,0.0817,0.8776,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_jpeg.jpg,1,1,0.9999,0.9999,1.0000,0.9999,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989_jpeg.jpg,1,1,0.9975,1.0000,1.0000,0.9852,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1470_jpeg.jpg,0,0,0.3915,0.9959,0.0011,0.0003,0.3528,0.9065,0.0927,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_460_jpeg.jpg,0,0,0.3020,0.0656,0.0462,0.0003,0.0778,0.7938,0.8283,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131_jpeg.jpg,1,1,0.6162,0.9996,0.9963,0.2872,0.4167,0.0006,0.9970,,,,,,
