img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_292431671_noisy.jpg,1,0,0.3082,0.0118,0.4340,0.4367,0.0003,0.0198,0.9468,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-door-mat_976720159_noisy.jpg,1,0,0.1574,0.0003,0.0021,0.0095,0.0005,0.0005,0.9316,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_376984618_noisy.jpg,1,0,0.4734,0.3324,0.8856,0.8377,0.0019,0.0291,0.7538,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-satellite-dish_842182802_noisy.jpg,1,0,0.0331,0.0615,0.0145,0.0009,0.0000,0.0044,0.1173,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_884_noisy.jpg,0,0,0.2365,0.0215,0.0015,0.3739,0.1304,0.5421,0.3496,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_noisy.jpg,1,0,0.2921,0.5019,0.0164,0.2242,0.0078,0.0042,0.9983,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-daylight_755309459_noisy.jpg,1,0,0.2031,0.6788,0.0321,0.1920,0.0020,0.3114,0.0020,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-diverse-group-of-five-people-posing-outdoors-wide_147709680_noisy.jpg,1,0,0.3783,0.9986,0.0083,0.0189,0.1921,0.0531,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_frozen-lake-with-snow-covered-pine-trees_619303397_noisy.jpg,1,0,0.1924,0.0037,0.0230,0.0108,0.0063,0.1289,0.9816,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1944_noisy.jpg,0,0,0.0240,0.0096,0.0006,0.0002,0.0004,0.0068,0.1264,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_460_noisy.jpg,0,0,0.0125,0.0002,0.0332,0.0006,0.0006,0.0394,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_964_noisy.jpg,0,0,0.0627,0.0040,0.0011,0.0329,0.1197,0.1678,0.0506,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_654_noisy.jpg,0,0,0.0391,0.0876,0.1344,0.0001,0.0033,0.0073,0.0018,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_568473596_noisy.jpg,1,0,0.1066,0.0096,0.3181,0.0078,0.0000,0.0005,0.3034,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_483_noisy.jpg,0,0,0.2657,0.8070,0.0391,0.3168,0.0038,0.3435,0.0841,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_spring-scene-with-green-leaves_764369270_noisy.jpg,1,0,0.3306,0.9240,0.0837,0.2410,0.1611,0.5575,0.0162,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_301_noisy.jpg,0,0,0.0387,0.0000,0.0668,0.0009,0.1218,0.0428,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_625_noisy.jpg,0,0,0.1052,0.0003,0.0019,0.5324,0.0084,0.0005,0.0875,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_402_noisy.jpg,0,0,0.0040,0.0002,0.0055,0.0004,0.0000,0.0010,0.0172,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_945520526_noisy.jpg,1,0,0.0363,0.0033,0.0031,0.0781,0.0006,0.0090,0.1238,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1470_noisy.jpg,0,0,0.0354,0.0007,0.0008,0.0003,0.0000,0.0289,0.1817,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_ancient-roman-amphitheater-ruins_413600441_noisy.jpg,1,0,0.3089,0.4528,0.1422,0.2594,0.0000,0.0000,0.9991,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_673_noisy.jpg,0,0,0.0411,0.1494,0.0038,0.0138,0.0040,0.0014,0.0743,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_2038_noisy.jpg,0,0,0.1028,0.0002,0.0036,0.0039,0.0797,0.5220,0.0075,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_731_noisy.jpg,0,0,0.1290,0.0006,0.0007,0.0004,0.0422,0.0001,0.7302,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_rolling-green-hills-in-spring-wildflowers-in-bloom_591957562_noisy.jpg,1,1,0.5852,0.8946,0.8208,0.8615,0.3592,0.0887,0.4862,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_201415221_noisy.jpg,1,0,0.3386,0.9929,0.0051,0.0098,0.0282,0.0172,0.9788,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1734_noisy.jpg,0,0,0.0054,0.0000,0.0016,0.0008,0.0042,0.0011,0.0250,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-an-elderly-black-man-with-gray-beard-warm-indoor_810614026_noisy.jpg,1,1,0.8014,1.0000,0.8680,0.9762,0.8415,0.1240,0.9985,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_792_noisy.jpg,0,0,0.0608,0.0028,0.0114,0.0006,0.0019,0.0740,0.2744,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_221_noisy.jpg,0,0,0.2205,0.0000,0.0026,0.0043,0.4317,0.8833,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_coastal-cliffs-with-crashing-waves-overcast-weather_343154755_noisy.jpg,1,0,0.2130,0.0002,0.0002,0.0026,0.3282,0.8874,0.0596,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_197_noisy.jpg,0,0,0.0770,0.0049,0.0101,0.0114,0.3351,0.0960,0.0042,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_710_noisy.jpg,0,0,0.1307,0.0000,0.0045,0.0302,0.5360,0.2023,0.0110,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_994_noisy.jpg,0,0,0.2153,0.0000,0.0014,0.0151,0.0289,0.5833,0.6632,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_709_noisy.jpg,0,0,0.0942,0.0000,0.0014,0.0066,0.5412,0.0152,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_414331134_noisy.jpg,1,0,0.0133,0.0000,0.0072,0.0563,0.0050,0.0001,0.0110,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1776_noisy.jpg,0,0,0.0322,0.0000,0.0003,0.0152,0.0000,0.0151,0.1628,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_950_noisy.jpg,0,0,0.0048,0.0008,0.0076,0.0095,0.0003,0.0002,0.0103,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_242_noisy.jpg,0,0,0.0883,0.0000,0.0001,0.0342,0.0224,0.4641,0.0089,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_654586205_noisy.jpg,1,0,0.2609,0.0374,0.0418,0.2475,0.0787,0.2174,0.9425,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1239_noisy.jpg,0,0,0.0065,0.0000,0.0020,0.0056,0.0111,0.0009,0.0193,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_307012828_noisy.jpg,1,0,0.2625,0.9949,0.1722,0.3213,0.0573,0.0048,0.0247,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_79746528_noisy.jpg,1,0,0.1806,0.7162,0.0024,0.2426,0.0212,0.0129,0.0882,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1773_noisy.jpg,0,0,0.2000,0.0213,0.0936,0.2659,0.5833,0.0331,0.2026,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_948_noisy.jpg,0,0,0.1334,0.0000,0.0003,0.0064,0.5080,0.2848,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_428_noisy.jpg,0,0,0.0222,0.0004,0.0007,0.0001,0.0015,0.0165,0.1142,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_275139576_noisy.jpg,1,0,0.0902,0.0002,0.0014,0.4996,0.0005,0.0368,0.0030,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-at-night-with-lit-windows_43303807_noisy.jpg,1,0,0.0748,0.0004,0.4352,0.0061,0.0021,0.0029,0.0021,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_497_noisy.jpg,0,0,0.1945,0.1280,0.0015,0.0040,0.8568,0.1762,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1531_noisy.jpg,0,0,0.1500,0.0000,0.0009,0.0018,0.2912,0.5988,0.0076,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_noisy.jpg,1,0,0.3497,0.0014,0.0005,0.1143,0.4315,0.8543,0.6961,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_futuristic-office-tower-with-curved-glass-blue-sky_345505800_noisy.jpg,1,1,0.6178,0.9994,0.6087,0.9971,0.1042,0.0001,0.9972,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_318_noisy.jpg,0,0,0.0443,0.0000,0.0056,0.2061,0.0019,0.0499,0.0023,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_636873049_noisy.jpg,1,1,0.6476,1.0000,0.0002,0.8274,0.3636,0.8135,0.8811,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_288_noisy.jpg,0,0,0.0119,0.0000,0.0004,0.0004,0.0030,0.0001,0.0675,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_frozen-lake-with-snow-covered-pine-trees_446434188_noisy.jpg,1,0,0.2414,0.3059,0.0185,0.2158,0.0005,0.0079,0.8998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1870_noisy.jpg,0,0,0.0898,0.0000,0.0030,0.0014,0.3417,0.1866,0.0059,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_classic-new-york-brownstone-street-autumn-leaves_551208306_noisy.jpg,1,1,0.5030,0.9999,0.1064,0.7161,0.1118,0.0865,0.9975,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_volcanic-landscape-with-lava-fields-dramatic-sky_592326391_noisy.jpg,1,0,0.4198,0.8609,0.0107,0.0370,0.2921,0.8008,0.5170,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-tree-shadow-on-wall_456195627_noisy.jpg,1,0,0.1727,0.0002,0.0157,0.0153,0.0103,0.0000,0.9951,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_503500182_noisy.jpg,1,1,0.5697,0.9881,0.0038,0.7060,0.5737,0.3282,0.8186,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_241_noisy.jpg,0,0,0.0108,0.0000,0.0002,0.0000,0.0062,0.0012,0.0571,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_ancient-roman-amphitheater-ruins_686624944_noisy.jpg,1,0,0.2403,0.1357,0.0297,0.0390,0.1492,0.0884,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_541_noisy.jpg,0,0,0.0611,0.0000,0.0308,0.0047,0.0036,0.3274,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_84_noisy.jpg,0,0,0.0984,0.0011,0.0056,0.0014,0.1659,0.4152,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1187_noisy.jpg,0,0,0.1424,0.0000,0.0009,0.0010,0.4492,0.3578,0.0453,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_336412085_noisy.jpg,1,0,0.1851,0.1027,0.0382,0.2761,0.0001,0.0142,0.6792,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-bench-near-wall_276320456_noisy.jpg,1,0,0.0024,0.0082,0.0046,0.0001,0.0013,0.0001,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_indoor-portrait-with-white-wall-background_377458517_noisy.jpg,1,1,0.5834,0.9975,0.0474,0.9700,0.6647,0.7854,0.0357,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934_noisy.jpg,1,0,0.3608,0.3778,0.0034,0.0093,0.0016,0.7825,0.9902,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_608_noisy.jpg,0,0,0.2885,0.0002,0.0035,0.6229,0.1199,0.9841,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_close-up-of-a-young-child-with-face-paint-festival-backgroun_255555532_noisy.jpg,1,1,0.6563,0.9999,0.9995,1.0000,0.0045,0.0215,0.9127,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1332_noisy.jpg,0,0,0.0448,0.0000,0.0031,0.0003,0.0579,0.2045,0.0032,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_91969691_noisy.jpg,1,1,0.6212,1.0000,0.9669,1.0000,0.0038,0.0471,0.7092,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_sunset-over-rice-terraces-southeast-asia_817364174_noisy.jpg,1,1,0.6537,0.9998,0.9925,0.9229,0.0035,0.0042,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_863053561_noisy.jpg,1,0,0.1886,0.0566,0.0146,0.5574,0.0171,0.4462,0.0397,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1935_noisy.jpg,0,0,0.0392,0.0007,0.0001,0.0024,0.0041,0.2279,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_247083813_noisy.jpg,1,0,0.1977,0.0294,0.1094,0.2299,0.0064,0.0577,0.7531,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_foggy-forest_343152573_noisy.jpg,1,0,0.0813,0.0001,0.0042,0.0602,0.0240,0.3983,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_snowy-mountain-slope_729835593_noisy.jpg,1,0,0.0869,0.0001,0.0046,0.0520,0.0166,0.4465,0.0018,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-railing-on-stairs_866951270_noisy.jpg,1,0,0.1594,0.0000,0.0043,0.0505,0.0360,0.0070,0.8586,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1444_noisy.jpg,0,0,0.0045,0.0000,0.0015,0.0000,0.0026,0.0009,0.0219,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_553_noisy.jpg,0,0,0.2399,0.0291,0.1035,0.0014,0.6729,0.4814,0.1514,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-boat-on-water_560892226_noisy.jpg,1,0,0.2194,0.0174,0.4784,0.4583,0.0225,0.3329,0.0071,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bench-near-path_389555303_noisy.jpg,1,0,0.3489,0.0191,0.2035,0.8443,0.0019,0.0575,0.9669,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1131_noisy.jpg,0,0,0.0886,0.0000,0.0234,0.0005,0.0160,0.4290,0.0626,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_513_noisy.jpg,0,0,0.2824,0.3286,0.0220,0.2556,0.3484,0.7365,0.0033,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_86894676_noisy.jpg,1,0,0.1208,0.0010,0.0137,0.3921,0.0097,0.3064,0.0017,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-bright-daylight_393624576_noisy.jpg,1,0,0.0867,0.0019,0.0036,0.0418,0.0058,0.4581,0.0089,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_713_noisy.jpg,0,0,0.0236,0.0031,0.0001,0.0638,0.0398,0.0224,0.0126,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809_noisy.jpg,1,1,0.6242,0.9899,0.7853,0.9749,0.0010,0.0069,0.9875,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-cow-on-meadow_943935296_noisy.jpg,1,0,0.1877,0.0019,0.1656,0.1003,0.1469,0.6190,0.0927,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_583_noisy.jpg,0,0,0.2696,0.0002,0.0087,0.8039,0.7662,0.0383,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-overexposed-light_505672756_noisy.jpg,1,0,0.1814,0.0999,0.0468,0.5483,0.0005,0.0007,0.3925,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_999_noisy.jpg,0,0,0.1502,0.0000,0.0002,0.0012,0.1830,0.7162,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_293_noisy.jpg,0,0,0.0191,0.0018,0.0145,0.0008,0.0322,0.0001,0.0653,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1201_noisy.jpg,0,0,0.0213,0.0000,0.0003,0.0000,0.0002,0.0811,0.0464,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_831_noisy.jpg,0,0,0.0343,0.0000,0.0003,0.0017,0.0060,0.1957,0.0021,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1637_noisy.jpg,0,0,0.1453,0.0009,0.0082,0.0400,0.3606,0.4613,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_787_noisy.jpg,0,0,0.2484,0.0000,0.0009,0.0024,0.5387,0.9483,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_857_noisy.jpg,0,0,0.1727,0.0035,0.0007,0.0040,0.5769,0.4503,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-lip-piercing_335192628_noisy.jpg,1,1,0.5057,0.9995,0.9470,0.1438,0.0059,0.0825,0.8553,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_606_noisy.jpg,0,0,0.0092,0.0000,0.0039,0.0014,0.0003,0.0189,0.0307,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_328_noisy.jpg,0,0,0.0035,0.0000,0.0147,0.0001,0.0020,0.0040,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346_noisy.jpg,1,0,0.0694,0.2165,0.0212,0.0187,0.0001,0.0082,0.1517,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1234_noisy.jpg,0,0,0.0010,0.0002,0.0034,0.0000,0.0004,0.0014,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_310727956_noisy.jpg,1,1,0.6901,0.9750,0.9502,0.6823,0.0042,0.5299,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_547_noisy.jpg,0,0,0.1842,0.0001,0.0017,0.0993,0.4051,0.5981,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_765359330_noisy.jpg,1,0,0.4212,0.9975,0.0859,0.0269,0.0206,0.5449,0.8516,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_vast-tundra-under-cloudy-sky-lonely-feeling_644685430_noisy.jpg,1,0,0.2501,0.0091,0.0002,0.1776,0.0140,0.4933,0.8064,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-air-conditioning-unit_31742694_noisy.jpg,1,0,0.0021,0.0003,0.0013,0.0001,0.0004,0.0000,0.0108,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_551_noisy.jpg,0,0,0.0633,0.1288,0.0065,0.0159,0.0407,0.0075,0.1801,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_153387314_noisy.jpg,1,1,0.5575,0.9996,0.7787,0.9767,0.0548,0.5098,0.0251,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_369319645_noisy.jpg,1,0,0.3480,0.0015,0.3467,0.4940,0.0105,0.3902,0.8454,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_397_noisy.jpg,0,0,0.0962,0.0000,0.0003,0.0026,0.0880,0.4853,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_74_noisy.jpg,0,0,0.0484,0.0000,0.0003,0.0013,0.0805,0.2071,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_235799635_noisy.jpg,1,0,0.1590,0.0001,0.0067,0.0081,0.0084,0.8501,0.0805,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1642_noisy.jpg,0,0,0.2477,0.9208,0.0001,0.1293,0.0005,0.0000,0.4354,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-bluetooth-earpiece_462114583_noisy.jpg,1,0,0.4262,0.1110,0.9475,0.8782,0.0178,0.0001,0.6028,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_524_noisy.jpg,0,0,0.0386,0.0000,0.0524,0.0013,0.0343,0.1424,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_655_noisy.jpg,0,0,0.1576,0.0000,0.0006,0.0034,0.8951,0.0459,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-stud-earrings_110829910_noisy.jpg,1,0,0.4754,1.0000,0.8765,0.2761,0.0001,0.0015,0.6982,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_traditional-chinese-pagoda-surrounded-by-trees_269108476_noisy.jpg,1,0,0.4825,0.9999,0.5729,0.0423,0.2789,0.0007,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_957038279_noisy.jpg,1,0,0.3815,0.7278,0.0112,0.0287,0.0058,0.5175,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_743_noisy.jpg,0,0,0.1537,0.0006,0.0006,0.1821,0.6260,0.1106,0.0023,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-eyeglasses_196357165_noisy.jpg,1,0,0.4955,0.7720,0.4602,0.8545,0.0010,0.8536,0.0319,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_989_noisy.jpg,0,0,0.1347,0.0000,0.0003,0.0002,0.0246,0.7683,0.0149,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_946_noisy.jpg,0,0,0.0052,0.0000,0.0001,0.0054,0.0228,0.0017,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_226_noisy.jpg,0,0,0.0069,0.0000,0.0003,0.0000,0.0003,0.0000,0.0407,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_296_noisy.jpg,0,0,0.0024,0.0000,0.0034,0.0000,0.0002,0.0073,0.0035,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045_noisy.jpg,1,0,0.2613,0.1935,0.0198,0.3020,0.0522,0.0002,0.9998,,,,,,
