img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_professional-headshot-of-a-South-Asian-man-with-glasses-neut_259154085.jpg,1,1,0.9717,1.0000,0.9532,0.8773,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_classic-New-York-brownstone-street-autumn-leaves_725003956.jpg,1,1,0.9990,0.9945,0.9998,0.9998,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_223.jpg,0,0,0.2696,0.0000,0.9994,0.6149,0.0026,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492.jpg,1,1,0.9410,0.9844,0.8730,0.8608,0.9622,1.0000,0.9657,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_studio-portrait-of-a-middle-aged-Caucasian-woman-with-freckl_369319645.jpg,1,0,0.3062,0.2544,0.0735,0.5015,0.0170,0.0001,0.9909,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_874.jpg,0,1,0.5112,0.9982,0.1163,0.8889,0.1468,0.0091,0.9075,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_minimalist-concrete-building-clean-lines-overcast-sky_251258750.jpg,1,1,0.8497,1.0000,0.1000,1.0000,0.9980,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-warm-golden-hour-tones_928733905.jpg,1,1,0.9534,0.9914,0.9998,0.7685,0.9872,1.0000,0.9734,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-headset-on-ears_778058057.jpg,1,1,0.8961,1.0000,0.9955,0.3814,0.9996,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_454595340.jpg,1,1,0.8123,0.9958,0.9882,0.7583,0.9999,1.0000,0.1316,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1734.jpg,0,0,0.0440,0.0205,0.0690,0.1169,0.0542,0.0000,0.0035,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_972.png,0,0,0.0526,0.0096,0.0004,0.3043,0.0000,0.0000,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_inpainting_add-parked-bicycle_671424175.jpg,1,1,0.9263,0.9975,0.9988,0.9959,0.5779,0.9879,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_small-house-with-garden-in-daylight_499352183.jpg,1,1,0.8357,0.0706,0.9857,0.9996,0.9590,1.0000,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_northern-lights-over-snowy-forest-night-sky-full-of-stars_655070776.jpg,1,1,0.9898,1.0000,0.9999,0.9884,0.9608,0.9898,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_skyscraper-under-blue-sky_283614548.jpg,1,1,0.9513,0.9407,0.8366,0.9970,0.9906,0.9555,0.9877,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_951.png,0,0,0.1616,0.6289,0.0003,0.3055,0.0038,0.0000,0.0312,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_289.jpg,0,0,0.3291,0.0001,1.0000,0.9277,0.0351,0.0115,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_329.jpg,0,0,0.0311,0.1769,0.0047,0.0010,0.0034,0.0000,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_863053561.jpg,1,1,0.9472,0.8379,0.9866,0.9107,0.9999,0.9989,0.9489,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_1050.jpg,0,0,0.3337,0.0001,1.0000,0.6436,0.1198,0.2366,0.0022,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_desert-adobe-houses-warm-sunset-light_511947771.jpg,1,1,0.9489,0.7740,0.9384,0.9907,0.9908,0.9999,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_624.png,0,0,0.2434,0.0431,0.0020,0.6555,0.0001,0.0000,0.7596,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-Hispanic-man-short-hair-warm-tone-_245938495.jpg,1,1,0.9531,1.0000,0.9994,0.7191,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_426.jpg,0,0,0.1710,0.9519,0.0341,0.0012,0.0014,0.0000,0.0372,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-road-sign_769465944.jpg,1,1,0.9550,0.8531,0.9946,0.9075,1.0000,1.0000,0.9749,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_472261484.jpg,1,1,0.8225,0.0604,0.9994,0.8990,1.0000,1.0000,0.9762,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-boat-on-water_560892226.jpg,1,1,0.9249,0.5956,0.9989,0.9739,0.9997,0.9997,0.9815,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_989.png,0,0,0.0877,0.1073,0.0000,0.4180,0.0000,0.0000,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_379.png,0,0,0.1367,0.0485,0.0011,0.2748,0.4926,0.0000,0.0034,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1771.png,0,0,0.2796,0.5692,0.0007,0.1069,0.0005,1.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_close-up-of-a-young-child-with-face-paint-festival-backgroun_681594898.jpg,1,1,0.9442,1.0000,0.9996,0.6659,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_171.jpg,0,0,0.2112,0.0038,0.9999,0.2569,0.0060,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530.jpg,1,1,0.9830,0.9866,0.9160,0.9962,0.9992,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_371527222.jpg,1,1,0.9991,1.0000,0.9999,0.9948,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_231009562.jpg,1,1,0.9625,0.9773,0.9955,0.8028,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_201415221.jpg,1,1,0.9620,0.9949,0.9324,0.8456,0.9991,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_292431671.jpg,1,1,0.9533,0.9409,0.9267,0.8847,0.9684,1.0000,0.9991,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_831.png,0,0,0.0247,0.0009,0.0122,0.1345,0.0000,0.0000,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_171784436.jpg,1,1,0.9531,0.8671,0.8622,0.9919,1.0000,0.9981,0.9991,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1210.jpg,0,0,0.2957,0.9991,0.6144,0.0017,0.1371,0.0203,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_585.jpg,0,1,0.6185,0.4027,0.3010,0.9228,0.9752,0.1119,0.9969,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_637.png,0,0,0.1586,0.5868,0.0000,0.3513,0.0000,0.0000,0.0137,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_190924933.jpg,1,1,0.9841,0.9991,0.9454,0.9728,1.0000,0.9985,0.9887,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_inpainting_add-flower-pots-on-windowsill_769084356.jpg,1,1,0.8582,0.9980,0.1574,0.9973,0.9977,1.0000,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1483.png,0,0,0.1818,0.2228,0.0074,0.8604,0.0000,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_studio-portrait-of-a-middle-aged-Caucasian-woman-with-freckl_636873049.jpg,1,1,0.8986,1.0000,0.8533,0.5383,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_673.jpg,0,0,0.3202,0.9077,0.0417,0.0578,0.8919,0.0000,0.0220,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934.jpg,1,1,0.7305,0.0298,0.9852,0.3679,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_681057737.jpg,1,1,0.9503,0.9998,0.9869,0.8676,0.9997,1.0000,0.8475,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_547.jpg,0,0,0.3292,0.0001,0.9993,0.9221,0.0076,0.0459,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_720.jpg,0,0,0.3458,0.0000,0.9925,0.7969,0.0001,0.2851,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-scar-on-forehead_901625823.jpg,1,1,0.7480,0.0571,0.9988,0.9902,1.0000,0.4420,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1637.png,0,0,0.2534,0.9823,0.0000,0.5189,0.0188,0.0004,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1792.png,0,0,0.1078,0.4767,0.0007,0.1652,0.0024,0.0000,0.0019,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_301.png,0,0,0.2673,0.8382,0.0026,0.7211,0.0420,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1143.png,0,0,0.4842,0.9212,0.0157,0.7891,0.2606,0.0000,0.9185,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_556.png,0,0,0.1710,0.9946,0.0002,0.0311,0.0000,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_606.jpg,0,0,0.2878,0.0000,1.0000,0.7267,0.0001,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_rolling-green-hills-in-spring-wildflowers-in-bloom_591957562.jpg,1,1,0.9558,0.9953,0.9933,0.7536,0.9981,0.9945,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_654586205.jpg,1,1,0.9896,0.9999,0.9750,0.9626,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_726600540.jpg,1,1,0.8643,0.9999,0.9996,0.1867,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_74.png,0,0,0.0734,0.2992,0.0003,0.1403,0.0000,0.0000,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434.jpg,1,1,0.8930,0.4194,0.9978,0.9440,1.0000,1.0000,0.9966,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1078.png,0,1,0.6090,0.1650,0.9992,0.7590,0.6050,0.2330,0.8927,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1859.png,0,0,0.4438,0.9367,0.0003,0.7955,0.8246,0.0000,0.1060,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_949.jpg,0,0,0.2858,0.0000,0.9872,0.6829,0.0004,0.0446,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1642.JPG,0,0,0.3751,0.9587,0.7583,0.1346,0.3979,0.0000,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1717.png,0,0,0.0757,0.2679,0.0017,0.1414,0.0423,0.0000,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_912.png,0,0,0.2290,0.9980,0.0001,0.3687,0.0024,0.0019,0.0031,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_908314406.jpg,1,1,0.8452,0.2191,0.8966,0.9863,1.0000,0.9699,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_315.JPG,0,0,0.2864,0.8577,0.6681,0.0916,0.0655,0.0000,0.0356,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_107.JPG,0,0,0.1026,0.5133,0.1016,0.0001,0.0000,0.0000,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_modern-glass-skyscraper-in-city-center-photographed-at-dusk_906698074.jpg,1,1,0.7937,0.6009,0.1623,0.9994,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_740.jpg,0,0,0.1998,0.0000,0.9992,0.1964,0.0030,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1234.jpg,0,0,0.1523,0.8905,0.0071,0.0029,0.0022,0.0000,0.0109,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_109.jpg,0,0,0.1686,0.9981,0.0060,0.0034,0.0005,0.0000,0.0036,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_561277052.jpg,1,1,0.9001,0.7734,0.9979,0.7073,0.9220,1.0000,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_snow-covered-alpine-chalet-with-warm-lights-inside_840081099.jpg,1,1,0.9997,1.0000,0.9989,0.9998,0.9996,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-subtle-makeup-on-lips_874429056.jpg,1,1,0.9492,1.0000,0.9999,0.7001,0.9953,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_235799635.jpg,1,1,0.9011,0.5017,0.9969,0.9143,1.0000,1.0000,0.9940,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_238642890.jpg,1,1,0.9053,0.4812,0.9937,0.9740,1.0000,1.0000,0.9831,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-bright-daylight_393624576.jpg,1,1,0.9027,0.4387,0.9993,0.9810,0.9977,1.0000,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483.jpg,1,1,0.9576,0.9996,0.7511,0.9948,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1423.png,0,0,0.1707,0.6430,0.0036,0.0855,0.0000,0.0000,0.2919,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_538.JPG,0,0,0.1239,0.6985,0.0084,0.0000,0.0004,0.0347,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_26.jpg,0,0,0.3036,0.9049,0.0001,0.0018,0.8607,0.0203,0.0336,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_497.jpg,0,0,0.2802,0.0000,0.9694,0.6819,0.0012,0.0287,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-hoop-earrings_368584829.jpg,1,1,0.9431,0.9997,1.0000,0.6588,0.9998,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_1011.jpg,0,0,0.3232,0.0000,0.9999,0.9389,0.0001,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_846594625.jpg,1,0,0.2625,0.0004,0.3009,0.2107,0.0026,0.6636,0.3969,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_239670712.jpg,1,1,0.9695,0.9999,0.9999,0.8178,0.9995,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_136.png,0,0,0.2869,0.9965,0.0002,0.7246,0.0000,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533.jpg,1,1,0.9452,0.7340,0.9994,0.9380,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_969863749.jpg,1,1,0.9081,1.0000,0.9977,0.4512,0.9996,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_frozen-lake-with-snow-covered-pine-trees_619303397.jpg,1,1,0.6046,0.0126,0.6609,0.8889,0.1322,0.9582,0.9750,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1326.JPG,0,0,0.0459,0.0219,0.1842,0.0105,0.0452,0.0000,0.0137,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_608.jpg,0,0,0.2358,0.0005,0.7531,0.6395,0.0213,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_197.png,0,0,0.1977,0.9975,0.0022,0.1833,0.0003,0.0000,0.0030,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_677703981.jpg,1,1,0.9838,1.0000,0.9422,0.9608,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1238.png,0,0,0.4232,0.9861,0.0330,0.9650,0.0097,0.0000,0.5455,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_965.jpg,0,0,0.3022,0.0000,0.9977,0.8154,0.0003,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_390.JPG,0,0,0.1896,0.5255,0.0882,0.0031,0.5173,0.0000,0.0033,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1042.png,0,0,0.2177,0.9543,0.0002,0.3432,0.0000,0.0000,0.0083,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_177611410.jpg,1,1,0.7364,0.9994,0.9997,0.1361,0.2848,1.0000,0.9987,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_futuristic-office-tower-with-curved-glass-blue-sky_345505800.jpg,1,1,0.9237,1.0000,0.5478,0.9947,1.0000,0.9999,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_105.jpg,0,0,0.3374,0.0007,0.9999,0.8288,0.1793,0.0153,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_lush-jungle-waterfall-spray-in-the-air_590404559.jpg,1,1,0.9843,0.9998,0.9906,0.9189,1.0000,0.9986,0.9981,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_439.png,0,0,0.0133,0.0017,0.0011,0.0754,0.0006,0.0000,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_465.jpg,0,0,0.1658,0.8977,0.0473,0.0025,0.0464,0.0000,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_899.jpg,0,0,0.3055,0.0000,0.9999,0.8326,0.0004,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_743.jpg,0,0,0.3121,0.0000,0.9997,0.8400,0.0008,0.0321,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_293.jpg,0,0,0.1696,0.9998,0.0077,0.0001,0.0038,0.0000,0.0061,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_697460536.jpg,1,1,0.7844,0.2610,0.9734,0.4856,0.9991,0.9871,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784.jpg,1,1,0.9794,0.9859,0.9998,0.9679,0.9344,0.9886,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_513.jpg,0,0,0.4464,0.0158,0.9993,0.6684,0.0001,0.9946,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1531.png,0,0,0.3139,0.9999,0.0022,0.8723,0.0001,0.0000,0.0085,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_33729407.jpg,1,1,0.9896,1.0000,0.9968,0.9409,0.9997,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_171.jpg,0,0,0.1970,0.9998,0.0020,0.0002,0.0005,0.0012,0.1784,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_savannah-landscape-with-acacia-trees-golden-hour_510173761.jpg,1,1,0.8702,0.8526,0.9999,0.3687,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_197.jpg,0,1,0.6205,0.9961,0.7595,0.9556,0.0159,0.9959,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-foggy-morning_549309977.jpg,1,1,0.9054,0.9940,0.6819,0.8361,0.9274,1.0000,0.9930,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1860.jpg,0,0,0.1565,0.2473,0.0299,0.0011,0.6601,0.0000,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_355.jpg,0,0,0.1572,0.0726,0.7081,0.0015,0.0078,0.0000,0.1535,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_509.jpg,0,0,0.1829,0.9783,0.0829,0.0059,0.0300,0.0001,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bench-near-path_389555303.jpg,1,1,0.8157,0.9458,0.9211,0.9663,1.0000,1.0000,0.0609,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_697.jpg,0,0,0.2823,0.0000,0.9923,0.7010,0.0000,0.0003,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_765359330.jpg,1,1,0.9995,0.9999,1.0000,0.9995,1.0000,0.9978,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_872.jpg,0,0,0.2786,0.0000,0.9843,0.6872,0.0002,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-ivy-on-facade_569876656.jpg,1,1,0.8754,0.8870,0.7135,0.9939,0.6598,0.9992,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_605306364.jpg,1,1,0.9455,1.0000,0.9716,0.7015,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-railing-on-stairs_866951270.jpg,1,1,0.8637,0.9940,0.3562,0.9147,0.9854,0.9322,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_266493009.jpg,1,1,0.9416,1.0000,0.9981,0.6512,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_15_imag2img_indoor-portrait-with-white-wall-background_377458517.jpg,1,1,0.9714,1.0000,0.9812,0.8485,0.9999,0.9988,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-eyeglasses_196357165.jpg,1,1,0.9477,1.0000,0.9949,0.6917,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_396.jpg,0,0,0.0052,0.0003,0.0263,0.0006,0.0038,0.0001,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_486.jpg,0,0,0.4037,0.0091,1.0000,0.9919,0.0007,0.2083,0.2124,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1228.jpg,0,1,0.5507,0.9973,0.4179,0.0790,0.0142,0.8337,0.9619,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1444.JPG,0,0,0.0425,0.0574,0.1371,0.0007,0.0596,0.0001,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_710.png,0,0,0.1612,0.9091,0.0009,0.0561,0.0008,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-cloudy-weather_283602088.jpg,1,1,0.9902,0.9986,0.9877,0.9568,1.0000,1.0000,0.9980,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_933476227.jpg,1,1,0.9256,0.9963,0.5615,0.9957,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-hoodie-hood-on-head_268056615.jpg,1,1,0.9369,1.0000,1.0000,0.8746,0.9999,0.7470,0.9997,,,,,,
