img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_239670712_jpeg.jpg,1,1,0.9633,1.0000,1.0000,0.7831,0.9966,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1078_jpeg.jpg,0,1,0.6601,0.0509,0.9998,0.9108,0.5932,0.4980,0.9076,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1722_jpeg.jpg,0,0,0.4488,0.0195,0.0297,0.9194,0.9409,0.7389,0.0441,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_654_jpeg.jpg,0,0,0.4624,0.0000,1.0000,0.7774,0.9951,0.0001,0.0019,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_close-up-of-a-young-child-with-face-paint-festival-backgroun_681594898_jpeg.jpg,1,1,0.9348,1.0000,0.9998,0.6093,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-colonial-houses-in-latin-america_442437193_jpeg.jpg,1,1,0.9744,1.0000,0.9903,0.9993,0.8570,0.9999,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_697_jpeg.jpg,0,0,0.3011,0.0000,0.9997,0.8068,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_581_jpeg.jpg,0,0,0.4215,0.0240,0.5868,0.8854,0.7719,0.0000,0.2607,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_79_jpeg.jpg,0,0,0.3019,0.0000,0.9994,0.8088,0.0001,0.0033,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-door-mat_976720159_jpeg.jpg,1,1,0.9085,0.9957,0.9999,0.9995,0.9999,0.4660,0.9902,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_444_jpeg.jpg,0,1,0.7875,0.9434,0.9984,0.9725,0.8178,0.0048,0.9879,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_843_jpeg.jpg,0,1,0.5302,0.0014,0.9998,0.9197,0.9789,0.2809,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_savannah-landscape-with-acacia-trees-golden-hour_510173761_jpeg.jpg,1,1,0.8450,0.1380,1.0000,0.9465,1.0000,0.9857,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989_jpeg.jpg,1,1,0.9818,0.9998,0.9995,0.9828,0.9086,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_454595340_jpeg.jpg,1,1,0.7623,0.9994,0.9920,0.5282,0.9978,1.0000,0.0563,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_jpeg.jpg,1,1,0.8252,0.0533,0.9999,0.9763,1.0000,1.0000,0.9220,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_585_jpeg.jpg,0,1,0.9470,0.6896,0.9995,0.9977,0.9998,0.9995,0.9960,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_336412085_jpeg.jpg,1,1,0.9906,1.0000,1.0000,0.9442,1.0000,0.9999,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-air-conditioning-unit_31742694_jpeg.jpg,1,1,0.6826,0.8504,0.9993,0.2307,0.9907,0.9989,0.0255,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_jpeg.jpg,1,1,0.9906,0.9823,0.9999,0.9617,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_296_jpeg.jpg,0,1,0.5128,0.9960,0.9986,0.1285,0.8953,0.0221,0.0362,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-subtle-makeup-on-lips_874429056_jpeg.jpg,1,1,0.9090,1.0000,0.9997,0.4544,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_volcanic-landscape-with-lava-fields-dramatic-sky_592326391_jpeg.jpg,1,1,0.9939,1.0000,0.9993,0.9644,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_865_jpeg.jpg,0,0,0.3025,0.0000,0.9999,0.8146,0.0000,0.0003,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_48_jpeg.jpg,0,1,0.6576,0.9995,0.9891,0.9995,0.9550,0.0000,0.0026,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_769_jpeg.jpg,0,0,0.1819,0.0344,0.9436,0.0064,0.1067,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_foggy-forest_343152573_jpeg.jpg,1,1,0.8330,0.5684,1.0000,0.9876,1.0000,0.4427,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_740_jpeg.jpg,0,0,0.3632,0.0001,0.9993,0.3948,0.7815,0.0035,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784_jpeg.jpg,1,1,0.9851,0.9765,1.0000,0.9611,1.0000,0.9730,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_269_jpeg.jpg,0,0,0.3096,0.0000,0.9587,0.6930,0.0002,0.2060,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_561277052_jpeg.jpg,1,1,0.9169,0.6282,0.9997,0.8861,0.9903,1.0000,0.9974,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1694_jpeg.jpg,0,1,0.5122,0.9930,0.9631,0.9964,0.0166,0.0002,0.1042,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_949_jpeg.jpg,0,0,0.3320,0.0000,0.9931,0.6683,0.0000,0.3303,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-airplane-in-sky_144225975_jpeg.jpg,1,1,0.6644,0.2633,0.4100,0.9488,0.9901,1.0000,0.3744,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_minimalist-concrete-building-clean-lines-overcast-sky_251258750_jpeg.jpg,1,1,0.8462,1.0000,0.0810,0.9972,0.9994,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_731_jpeg.jpg,0,0,0.2438,0.5910,0.3903,0.4030,0.0635,0.0103,0.0048,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_70_jpeg.jpg,0,1,0.6129,0.9079,0.0032,0.5623,1.0000,0.9991,0.2047,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_397_jpeg.jpg,0,0,0.3222,0.0001,0.9998,0.9331,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_jpeg.jpg,1,1,0.8116,0.0034,0.9994,0.8681,1.0000,1.0000,0.9986,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1637_jpeg.jpg,0,1,0.6581,0.9898,0.3381,0.8582,0.7640,0.9979,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_376984618_jpeg.jpg,1,1,0.9999,1.0000,1.0000,0.9994,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_jpeg.jpg,1,1,0.9925,0.9664,1.0000,0.9888,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_74041731_jpeg.jpg,1,1,0.9998,0.9999,1.0000,0.9989,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-flower-pots-on-windowsill_475698600_jpeg.jpg,1,1,0.8646,0.6801,0.9985,0.5272,0.9991,1.0000,0.9828,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_654586205_jpeg.jpg,1,1,0.9713,1.0000,0.9614,0.8667,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_close-up-of-a-young-child-with-face-paint-festival-backgroun_255555532_jpeg.jpg,1,1,0.9714,1.0000,1.0000,0.8287,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_497_jpeg.jpg,0,0,0.2694,0.0000,0.9983,0.6177,0.0002,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1326_jpeg.jpg,0,0,0.3607,0.0061,0.9911,0.6537,0.4885,0.0014,0.0233,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_874_jpeg.jpg,0,1,0.7276,0.9906,0.7309,0.9987,0.2602,0.3934,0.9916,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_26_jpeg.jpg,0,1,0.6192,0.8706,0.9576,0.4193,0.9911,0.1688,0.3081,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_989_jpeg.jpg,0,0,0.1486,0.3433,0.0075,0.4834,0.0556,0.0000,0.0020,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_698_jpeg.jpg,0,0,0.2724,0.0000,0.9999,0.6348,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-bright-daylight_393624576_jpeg.jpg,1,1,0.9624,0.7849,1.0000,0.9905,1.0000,0.9999,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_329_jpeg.jpg,0,0,0.2589,0.0430,0.5907,0.6600,0.2584,0.0001,0.0015,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_946_jpeg.jpg,0,1,0.5300,0.0003,0.9995,0.9978,0.6195,0.0000,0.5626,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_428_jpeg.jpg,0,0,0.4911,0.9997,0.9991,0.7577,0.0152,0.0000,0.1748,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_307_jpeg.jpg,0,0,0.3246,0.3278,0.6569,0.0208,0.0006,0.9376,0.0042,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_899_jpeg.jpg,0,0,0.2996,0.0000,0.9999,0.7112,0.0863,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_sunset-over-rice-terraces-southeast-asia_817364174_jpeg.jpg,1,1,0.9962,0.9985,1.0000,0.9797,0.9989,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_jpeg.jpg,1,1,0.9993,0.9996,0.9998,0.9967,0.9999,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-diverse-group-of-five-people-posing-outdoors-wide_147709680_jpeg.jpg,1,1,0.8580,0.8127,0.9966,0.3396,1.0000,1.0000,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_professional-headshot-of-a-south-asian-man-with-glasses-neut_259154085_jpeg.jpg,1,1,0.9459,1.0000,0.9083,0.7670,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_713_jpeg.jpg,0,0,0.4838,0.2619,0.9973,0.6906,0.9520,0.0000,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131_jpeg.jpg,1,1,0.8746,1.0000,0.7282,0.5196,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1521_jpeg.jpg,0,1,0.6214,0.9745,0.8258,0.5745,0.9375,0.1615,0.2547,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_325155442_jpeg.jpg,1,1,0.8731,0.2509,0.9977,0.9901,1.0000,0.9999,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934_jpeg.jpg,1,1,0.7546,0.1263,0.9982,0.4032,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_785756970_jpeg.jpg,1,1,0.9392,1.0000,0.9989,0.6367,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-cow-on-meadow_943935296_jpeg.jpg,1,1,0.7736,0.0073,0.9999,0.6441,1.0000,0.9999,0.9906,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_29_jpeg.jpg,0,1,0.5165,0.0466,0.2706,0.9309,0.8194,0.9667,0.0646,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1180_jpeg.jpg,0,1,0.5368,0.0009,0.9412,0.9999,0.4815,0.0328,0.7644,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_948_jpeg.jpg,0,0,0.2822,0.0000,1.0000,0.6935,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1292_jpeg.jpg,0,0,0.3432,0.0292,0.8758,0.9649,0.1825,0.0003,0.0063,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-electricity-pole_612625051_jpeg.jpg,1,1,0.9995,1.0000,0.9998,0.9989,1.0000,1.0000,0.9983,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_912_jpeg.jpg,0,0,0.4495,0.9989,0.0266,0.6956,0.9144,0.0414,0.0199,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_jpeg.jpg,1,1,0.9928,0.9642,0.9946,0.9995,1.0000,0.9984,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605_jpeg.jpg,1,1,0.8589,0.9898,0.9954,0.9756,0.2000,0.9925,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1470_jpeg.jpg,0,0,0.4435,0.9739,0.9717,0.4179,0.2731,0.0243,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-toddler-with-blond-hair-sitting-on-the-grass_365830216_jpeg.jpg,1,1,0.8648,1.0000,0.9989,0.1974,0.9925,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_172_jpeg.jpg,0,0,0.3093,0.0001,0.9994,0.8560,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_439_jpeg.jpg,0,0,0.3052,0.0013,0.0284,0.1741,0.9893,0.6368,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_356_jpeg.jpg,0,1,0.5639,0.0028,0.6209,0.9461,0.9295,0.8800,0.0042,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1587_jpeg.jpg,0,0,0.4269,0.0385,0.0084,0.7402,0.9997,0.6872,0.0874,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_369319645_jpeg.jpg,1,0,0.3062,0.2544,0.0735,0.5015,0.0170,0.0001,0.9909,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_214_jpeg.jpg,0,0,0.4033,0.9999,0.2087,0.6600,0.4673,0.0157,0.0681,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-shop-sign_732492872_jpeg.jpg,1,1,0.6562,0.9452,0.9982,0.9955,0.4163,0.5101,0.0719,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_787_jpeg.jpg,0,0,0.2801,0.0003,1.0000,0.6802,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_74_jpeg.jpg,0,0,0.4159,0.8465,0.0038,0.4496,0.9251,0.2694,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_242_jpeg.jpg,0,0,0.3452,0.2608,0.0092,0.3166,0.9996,0.4578,0.0273,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_558010934_jpeg.jpg,1,1,0.9015,0.9947,0.9985,1.0000,0.9999,0.4500,0.9661,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-oasis-with-palm-trees-and-water-pool_418744975_jpeg.jpg,1,1,0.8437,0.0771,1.0000,0.9850,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_988_jpeg.jpg,0,0,0.4987,0.9900,0.4283,0.3046,0.8007,0.4682,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_226_jpeg.jpg,0,0,0.4251,0.8773,0.5462,0.2440,0.0019,0.8801,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_288_jpeg.jpg,0,0,0.4537,0.0044,0.7876,0.9260,0.9984,0.0000,0.0057,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-daylight_755309459_jpeg.jpg,1,1,0.9884,0.9392,0.9993,0.9983,1.0000,0.9961,0.9974,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_508_jpeg.jpg,0,0,0.3357,0.3096,0.9872,0.6818,0.0284,0.0000,0.0071,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_726600540_jpeg.jpg,1,1,0.8933,1.0000,0.9998,0.3608,1.0000,0.9997,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_futuristic-office-tower-with-curved-glass-blue-sky_345505800_jpeg.jpg,1,1,0.9582,1.0000,0.7581,0.9915,0.9998,0.9996,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1542_jpeg.jpg,0,0,0.4639,0.9605,0.0271,0.9787,0.5581,0.2508,0.0083,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_lush-jungle-waterfall-spray-in-the-air_590404559_jpeg.jpg,1,1,0.9856,0.9996,0.9979,0.9207,1.0000,0.9981,0.9974,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_22932395_jpeg.jpg,1,1,0.8463,1.0000,0.9944,0.7456,0.3382,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1041_jpeg.jpg,0,1,0.7335,0.8537,0.8872,0.8723,0.7209,0.9994,0.0676,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_445_jpeg.jpg,0,1,0.8644,0.3401,1.0000,0.9867,0.8598,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_171_jpeg.jpg,0,0,0.2962,0.3537,0.9999,0.3338,0.0890,0.0000,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1423_jpeg.jpg,0,0,0.2899,0.6425,0.0136,0.1103,0.0042,0.0001,0.9686,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-bench-near-wall_276320456_jpeg.jpg,1,1,0.7963,0.0008,0.9861,0.9851,0.8617,0.9921,0.9516,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_578658816_jpeg.jpg,1,1,0.9608,1.0000,1.0000,0.7652,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_774_jpeg.jpg,0,0,0.3069,0.0000,1.0000,0.8417,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-small-shop-sign_191297873_jpeg.jpg,1,1,0.6671,1.0000,0.6173,0.3962,0.9250,0.9921,0.0718,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_882403819_jpeg.jpg,1,1,0.9722,1.0000,1.0000,0.8335,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533_jpeg.jpg,1,1,0.9807,0.8994,1.0000,0.9850,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_meadow-with-flowers-sunny_183086167_jpeg.jpg,1,1,0.7331,0.0014,1.0000,0.9787,1.0000,0.4267,0.9921,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_15_imag2img_indoor-portrait-with-white-wall-background_377458517_jpeg.jpg,1,1,0.9682,1.0000,0.9979,0.8447,0.9999,0.9671,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-blush-on-cheeks_760189924_jpeg.jpg,1,1,0.9574,1.0000,0.9990,0.7456,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1935_jpeg.jpg,0,1,0.5145,0.5339,0.7836,0.7759,0.9857,0.0077,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_412834920_jpeg.jpg,1,1,0.8247,1.0000,0.5424,0.4059,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1334_jpeg.jpg,0,1,0.7570,0.9971,0.2267,0.3855,0.9911,0.9416,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_507_jpeg.jpg,0,0,0.3329,0.0000,0.9987,0.9979,0.0006,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_rolling-green-hills-in-spring-wildflowers-in-bloom_591957562_jpeg.jpg,1,1,0.9394,0.9884,0.9960,0.6552,0.9973,0.9998,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_74316371_jpeg.jpg,1,1,0.9987,1.0000,1.0000,0.9920,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-short-necklace_815720063_jpeg.jpg,1,1,0.9728,0.9994,1.0000,0.8415,1.0000,0.9967,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_408_jpeg.jpg,0,1,0.5232,0.1827,1.0000,0.8578,0.9867,0.0003,0.1116,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_traditional-chinese-pagoda-surrounded-by-trees_269108476_jpeg.jpg,1,1,0.9686,0.8136,0.9987,0.9992,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_704_jpeg.jpg,0,1,0.5525,0.2354,0.9984,0.9856,0.9994,0.0000,0.0963,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_600_jpeg.jpg,0,0,0.2682,0.0002,0.9999,0.5667,0.0414,0.0000,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_479_jpeg.jpg,0,1,0.6134,0.9317,0.8061,0.9175,0.0003,0.0259,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1776_jpeg.jpg,0,1,0.5069,0.5293,0.5595,0.9237,0.9851,0.0000,0.0440,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_coastal-cliffs-with-crashing-waves-overcast-weather_343154755_jpeg.jpg,1,1,0.8124,0.0038,0.9512,0.9578,1.0000,1.0000,0.9618,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_221_jpeg.jpg,0,0,0.2927,0.0000,0.9998,0.7531,0.0000,0.0033,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_524_jpeg.jpg,0,0,0.3025,0.0000,1.0000,0.8148,0.0000,0.0000,0.0000,,,,,,
