img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533_noisy.jpg,1,1,0.5455,0.9925,0.2144,0.9693,0.0001,0.0969,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_261704065_noisy.jpg,1,1,0.5800,1.0000,0.2896,0.9716,0.1560,0.0631,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_999_noisy.jpg,0,0,0.4672,0.6864,1.0000,0.6767,0.4399,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-road-sign_769465944_noisy.jpg,1,0,0.3856,0.9303,0.0002,0.6788,0.4344,0.1739,0.0959,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1234_noisy.jpg,0,0,0.1509,0.8989,0.0037,0.0020,0.0003,0.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-blush-on-cheeks_760189924_noisy.jpg,1,1,0.6113,1.0000,0.0375,0.6354,0.0030,0.9949,0.9968,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1444_noisy.jpg,0,0,0.1722,0.9915,0.0003,0.0019,0.0164,0.0216,0.0017,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tractor-on-field_310982801_noisy.jpg,1,0,0.4221,0.9999,0.0300,0.5288,0.7338,0.0159,0.2244,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-at-dusk-natural-backlight_147241458_noisy.jpg,1,1,0.7864,1.0000,1.0000,0.7432,0.9714,0.0048,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1952_noisy.jpg,0,0,0.1813,0.9998,0.0760,0.0049,0.0064,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_2015_noisy.jpg,0,0,0.2495,0.9999,0.0700,0.4216,0.0000,0.0000,0.0055,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_greek-island-whitewashed-buildings-with-blue-roofs_972657074_noisy.jpg,1,1,0.5022,0.9998,0.0066,0.9600,0.0003,0.0465,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_371527222_noisy.jpg,1,1,0.6445,0.9956,0.0337,0.9752,0.6414,0.2376,0.9832,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_153387314_noisy.jpg,1,1,0.8179,0.9989,1.0000,0.9131,0.7287,0.2670,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_suburban-residential-street-with-family-houses_308034407_noisy.jpg,1,1,0.5645,0.9998,0.3450,0.9972,0.0001,0.0450,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_525016112_noisy.jpg,1,0,0.3057,1.0000,0.0099,0.5034,0.0036,0.0874,0.2297,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_319280491_noisy.jpg,1,0,0.4109,1.0000,0.0203,0.0468,0.0002,0.3979,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989_noisy.jpg,1,1,0.5178,0.9980,0.0086,0.9350,0.0003,0.1648,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_noisy.jpg,1,1,0.5208,1.0000,0.0072,0.2896,0.0017,0.8259,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_74316371_noisy.jpg,1,1,0.8941,1.0000,0.9961,0.5979,0.7871,0.9839,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-sunglasses_987511742_noisy.jpg,1,0,0.4466,1.0000,0.2786,0.0993,0.3098,0.0380,0.9540,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_505234799_noisy.jpg,1,0,0.2855,0.9999,0.0096,0.6204,0.0043,0.0000,0.0784,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434_noisy.jpg,1,0,0.3452,0.9792,0.1054,0.0319,0.0026,0.0003,0.9516,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-stud-earrings_121517072_noisy.jpg,1,1,0.5691,1.0000,0.0318,0.4045,0.0041,0.9742,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1406_noisy.jpg,0,0,0.4762,0.9982,1.0000,0.7264,0.0663,0.0000,0.0663,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_noisy.jpg,1,0,0.4737,0.9998,0.0029,0.7245,0.0000,0.1161,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1078_noisy.jpg,0,1,0.5391,0.9992,0.0112,0.2286,0.9962,0.9991,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1228_noisy.jpg,0,0,0.3178,0.9954,0.0070,0.0182,0.0010,0.0000,0.8851,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_444_noisy.jpg,0,0,0.2335,0.5446,0.0034,0.1064,0.0003,0.0000,0.7460,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1907_noisy.jpg,0,0,0.1722,0.9842,0.0000,0.0460,0.0000,0.0000,0.0029,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-lip-piercing_34327535_noisy.jpg,1,1,0.5925,1.0000,0.0621,0.4821,0.0133,0.9980,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_726600540_noisy.jpg,1,1,0.5989,0.9996,0.7140,0.0606,0.0389,0.7814,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_315_noisy.jpg,0,0,0.1818,0.9996,0.0568,0.0125,0.0041,0.0000,0.0180,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-cow-on-meadow_943935296_noisy.jpg,1,0,0.2874,1.0000,0.0736,0.3864,0.0008,0.2338,0.0296,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_359722167_noisy.jpg,1,1,0.6263,0.2159,0.9999,0.7682,0.8887,0.0000,0.8852,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_247083813_noisy.jpg,1,0,0.4749,1.0000,0.3562,0.3184,0.0151,0.1595,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_spring-scene-with-green-leaves_764369270_noisy.jpg,1,0,0.4176,1.0000,0.8775,0.5137,0.0018,0.0179,0.0944,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_426_noisy.jpg,0,0,0.0517,0.2857,0.0202,0.0010,0.0003,0.0012,0.0016,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_905_noisy.jpg,0,0,0.1731,0.9976,0.0016,0.0373,0.0006,0.0000,0.0016,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-freckles-on-cheeks_84051323_noisy.jpg,1,1,0.6101,0.9715,0.1848,0.5494,0.0002,0.9567,0.9981,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_541_noisy.jpg,0,0,0.1670,0.9999,0.0006,0.0011,0.0004,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_946_noisy.jpg,0,0,0.1280,0.1835,0.0000,0.5786,0.0000,0.0046,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1722_noisy.jpg,0,0,0.1614,0.0071,0.0000,0.9517,0.0001,0.0000,0.0096,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_modern-luxury-villa-with-swimming-pool-daylight_666430219_noisy.jpg,1,1,0.5522,0.0717,0.3962,0.8925,0.0084,0.9442,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_266493009_noisy.jpg,1,0,0.3828,1.0000,0.0649,0.2254,0.0016,0.0051,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_107_noisy.jpg,0,0,0.1671,0.9998,0.0020,0.0001,0.0001,0.0000,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_grassland-with-grazing-animals-cloudy-sky_976783825_noisy.jpg,1,0,0.3962,1.0000,0.0045,0.3728,0.0000,0.0000,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-shaved-head-gym-background_133523721_noisy.jpg,1,0,0.3793,1.0000,0.0188,0.2563,0.0001,0.0007,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_600_noisy.jpg,0,0,0.3777,0.9998,0.9397,0.3247,0.0008,0.0000,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-train-station-with-glass-roof_891246047_noisy.jpg,1,1,0.6628,0.9478,0.0089,0.9906,0.9857,0.0440,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_mosque-with-detailed-minarets-photographed-at-sunset_891617661_noisy.jpg,1,0,0.4295,1.0000,0.0105,0.5655,0.0004,0.0008,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_skyscraper-construction-site-with-cranes_239362342_noisy.jpg,1,1,0.7901,0.9819,0.0166,0.9278,0.8204,0.9938,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1577_noisy.jpg,0,0,0.1130,0.6675,0.0007,0.0041,0.0011,0.0000,0.0046,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1560_noisy.jpg,0,0,0.4547,1.0000,0.0319,0.6981,0.0000,0.0000,0.9984,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_513_noisy.jpg,0,0,0.4405,0.0690,1.0000,0.6685,0.9034,0.0009,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_801_noisy.jpg,0,0,0.3365,0.0008,0.9998,0.5609,0.4562,0.0000,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809_noisy.jpg,1,1,0.7662,1.0000,0.9936,0.6005,0.9985,0.0044,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_812224655_noisy.jpg,1,1,0.6004,0.9779,0.0102,0.8699,0.0021,0.7422,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-deer-in-forest_142382589_noisy.jpg,1,0,0.2804,0.9980,0.0359,0.4893,0.0445,0.0007,0.1141,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1334_noisy.jpg,0,0,0.3391,0.9999,0.0328,0.0012,0.0014,0.0156,0.9840,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_951_noisy.jpg,0,0,0.2029,1.0000,0.0001,0.2158,0.0000,0.0000,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_313_noisy.jpg,0,1,0.5138,0.8781,1.0000,0.6014,0.6034,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_309_noisy.jpg,0,0,0.1681,0.9737,0.0013,0.0187,0.0000,0.0000,0.0147,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_171784436_noisy.jpg,1,0,0.4446,0.8892,0.0039,0.7884,0.0001,0.0000,0.9861,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_624_noisy.jpg,0,0,0.3619,0.9681,0.0001,0.3214,0.0000,0.0000,0.8814,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_558010934_noisy.jpg,1,0,0.3276,0.9457,0.0040,0.0117,0.0011,0.9158,0.0873,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_583_noisy.jpg,0,0,0.3932,0.0121,1.0000,0.6878,0.6572,0.0020,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_109_noisy.jpg,0,0,0.1705,0.9967,0.0160,0.0090,0.0008,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_noisy.jpg,1,0,0.4897,0.9998,0.0354,0.9031,0.0001,0.0001,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_colorful-colonial-houses-in-latin-america_72541522_noisy.jpg,1,1,0.5011,1.0000,0.0165,0.9704,0.0001,0.0196,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_792_noisy.jpg,0,0,0.1585,0.9164,0.0051,0.0158,0.0003,0.0000,0.0133,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-under-cloudy-daylight_395430793_noisy.jpg,1,1,0.7082,0.9913,1.0000,0.8802,0.9826,0.3133,0.0819,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_637_noisy.jpg,0,0,0.1770,0.9998,0.0137,0.0039,0.0395,0.0000,0.0052,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_865_noisy.jpg,0,0,0.3160,0.0000,0.9999,0.6763,0.2194,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-south-asian-man-with-glasses-neut_206468300_noisy.jpg,1,1,0.5001,1.0000,0.3264,0.1187,0.4750,0.0803,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1711_noisy.jpg,0,0,0.3764,0.9978,0.0000,0.2737,0.0000,0.0000,0.9870,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_197_noisy.jpg,0,0,0.3981,0.0012,0.9999,0.7282,0.6299,0.0000,0.0295,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-ivy-on-facade_363446379_noisy.jpg,1,0,0.3509,0.9997,0.0546,0.0156,0.0063,0.0372,0.9922,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1201_noisy.jpg,0,0,0.0640,0.3766,0.0011,0.0056,0.0000,0.0000,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-hoodie-hood-on-head_268056615_noisy.jpg,1,1,0.6418,1.0000,0.9409,0.1114,0.2406,0.5585,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483_noisy.jpg,1,1,0.8251,0.9999,0.0052,0.9842,0.9612,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_390_noisy.jpg,0,0,0.0747,0.3863,0.0118,0.0028,0.0277,0.0000,0.0199,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_noisy.jpg,1,1,0.7183,0.8126,0.9630,0.9820,0.0002,0.5572,0.9949,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_387493097_noisy.jpg,1,0,0.4053,1.0000,0.2198,0.1712,0.0001,0.0407,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_643_noisy.jpg,0,0,0.0594,0.3499,0.0002,0.0031,0.0024,0.0000,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_783_noisy.jpg,0,0,0.2060,0.9981,0.0001,0.2267,0.0001,0.0000,0.0113,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_134_noisy.jpg,0,0,0.0353,0.1199,0.0150,0.0024,0.0334,0.0000,0.0409,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2033_noisy.jpg,0,0,0.1000,0.5898,0.0055,0.0044,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_547_noisy.jpg,0,1,0.5112,0.9977,1.0000,0.4645,0.6052,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_852_noisy.jpg,0,0,0.2688,1.0000,0.4810,0.1095,0.0002,0.0206,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_544459925_noisy.jpg,1,0,0.3694,1.0000,0.0078,0.1861,0.0237,0.0000,0.9986,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_noisy.jpg,1,0,0.4596,1.0000,0.0015,0.0050,0.0435,0.9984,0.7094,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_329_noisy.jpg,0,0,0.1454,0.8584,0.0000,0.0005,0.0117,0.0000,0.0017,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1821_noisy.jpg,0,0,0.1167,0.2183,0.0005,0.2162,0.0001,0.0039,0.2610,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_noisy.jpg,1,0,0.3601,1.0000,0.0037,0.1569,0.0000,0.0003,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_787_noisy.jpg,0,0,0.4546,0.7537,1.0000,0.5010,0.4730,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_noisy.jpg,1,0,0.3780,0.3568,0.2983,0.6065,0.0006,0.0055,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_200_noisy.jpg,0,0,0.0445,0.0546,0.0002,0.2115,0.0000,0.0000,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_modern-glass-facade-daylight_443516367_noisy.jpg,1,1,0.5868,0.9096,0.2189,0.1140,0.5671,0.7617,0.9494,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-overexposed-light_505672756_noisy.jpg,1,1,0.6645,1.0000,0.1979,0.7751,0.6949,0.3192,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_849595797_noisy.jpg,1,0,0.3653,0.9997,0.0082,0.0273,0.0217,0.1352,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-foggy-morning_549309977_noisy.jpg,1,0,0.3218,0.9998,0.0148,0.4954,0.0048,0.3658,0.0504,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_704_noisy.jpg,0,0,0.3667,1.0000,0.0253,0.1768,0.0040,0.0000,0.9941,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_637_noisy.jpg,0,0,0.0995,0.4991,0.0000,0.0970,0.0000,0.0000,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_720_noisy.jpg,0,0,0.3599,0.0001,1.0000,0.5416,0.6175,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492_noisy.jpg,1,0,0.4993,1.0000,0.0011,0.7107,0.0018,1.0000,0.2824,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_578_noisy.jpg,0,0,0.4341,0.8268,0.9991,0.5546,0.2244,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_172_noisy.jpg,0,0,0.4159,0.9485,1.0000,0.4669,0.0802,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1776_noisy.jpg,0,0,0.1690,0.9953,0.0012,0.0081,0.0063,0.0000,0.0034,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_301_noisy.jpg,0,0,0.2335,0.8309,0.0021,0.5679,0.0001,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_774_noisy.jpg,0,1,0.5321,0.6243,1.0000,0.6063,0.9617,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_223_noisy.jpg,0,0,0.2861,0.9999,0.5651,0.1281,0.0129,0.0074,0.0035,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_472261484_noisy.jpg,1,0,0.1841,0.7187,0.0057,0.3415,0.0035,0.0324,0.0028,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_453_noisy.jpg,0,0,0.3790,0.0716,1.0000,0.3721,0.8302,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_799_noisy.jpg,0,0,0.3684,0.9999,0.8590,0.3274,0.0144,0.0000,0.0094,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1850_noisy.jpg,0,0,0.1649,0.9852,0.0008,0.0010,0.0019,0.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_savannah-landscape-with-acacia-trees-golden-hour_510173761_noisy.jpg,1,1,0.6322,0.8846,0.9985,0.1501,0.0584,0.7022,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_831_noisy.jpg,0,0,0.0174,0.0013,0.0002,0.0984,0.0000,0.0000,0.0043,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_small-house-with-garden-in-daylight_499352183_noisy.jpg,1,0,0.1952,0.9587,0.0882,0.0339,0.0234,0.0045,0.0626,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1423_noisy.jpg,0,0,0.3041,0.8965,0.0064,0.0860,0.0000,0.0000,0.8358,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1784_noisy.jpg,0,0,0.0976,0.5576,0.0107,0.0044,0.0126,0.0001,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-slight-vignette-effect_801820910_noisy.jpg,1,1,0.6882,1.0000,0.6981,0.4876,0.9999,0.0061,0.9373,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530_noisy.jpg,1,1,0.5136,0.9991,0.0058,0.0020,0.0775,0.9987,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1942_noisy.jpg,0,0,0.1736,0.9991,0.0030,0.0057,0.0008,0.0000,0.0332,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_899_noisy.jpg,0,1,0.5019,0.6404,1.0000,0.4833,0.8875,0.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_269_noisy.jpg,0,0,0.4024,0.0011,0.9991,0.5842,0.8300,0.0002,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_831471932_noisy.jpg,1,1,0.5022,0.9958,0.1235,0.8025,0.0000,0.0915,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_old-european-train-station-with-glass-roof_925714197_noisy.jpg,1,1,0.5323,1.0000,0.0021,0.9995,0.0424,0.1497,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-ivy-on-facade_569876656_noisy.jpg,1,1,0.5210,0.9833,0.0403,0.1017,0.1241,0.9999,0.8766,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_473_noisy.jpg,0,0,0.4458,0.1996,0.9999,0.7538,0.7207,0.0000,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1309_noisy.jpg,0,0,0.2181,0.9929,0.0001,0.2013,0.0000,0.0000,0.1144,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_suburban-residential-street-with-family-houses_850826209_noisy.jpg,1,1,0.5059,0.9667,0.0125,0.9572,0.0002,0.0987,0.9999,,,,,,
