img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_109_scaled.jpg,0,0,0.0926,0.9409,0.0107,0.0149,0.0491,0.6737,0.0483,0.0000,0.0069,0.9931,0.2948,0.1946,0.5105
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_945520526_scaled.jpg,1,1,0.9850,0.0157,0.9925,0.8726,0.9499,0.9999,0.9990,0.0000,0.9994,0.0006,0.4412,0.2733,0.2854
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1131_scaled.jpg,0,0,0.0383,0.9917,0.0100,0.4816,0.2609,0.0000,0.0049,0.0000,0.9992,0.0008,0.2435,0.1804,0.5761
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1231_scaled.jpg,0,0,0.1693,0.0870,0.0206,0.6862,0.9613,0.0000,0.0063,0.0000,1.0000,0.0000,0.3286,0.3370,0.3344
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_989_scaled.jpg,0,0,0.0017,0.3966,0.0010,0.5028,0.0021,0.0011,0.0012,0.0008,0.9983,0.0008,0.3783,0.2771,0.3446
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_253_scaled.jpg,0,0,0.1143,0.0008,0.6941,0.6043,0.0049,0.9962,0.0000,1.0000,0.0000,0.0000,0.3558,0.2270,0.4172
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_scaled.jpg,1,1,0.9983,0.3241,0.9999,0.9596,1.0000,1.0000,1.0000,0.0048,0.9946,0.0006,0.4338,0.2359,0.3303
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_126_scaled.jpg,0,0,0.0116,0.0000,0.9192,0.8863,0.0052,0.0908,0.0000,1.0000,0.0000,0.0000,0.3628,0.2346,0.4026
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_444_scaled.jpg,0,1,0.7622,0.9691,0.9422,0.9595,0.7723,0.0152,0.9468,0.0000,0.0001,0.9999,0.4358,0.3283,0.2359
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_26_scaled.jpg,0,0,0.4548,0.9244,0.1831,0.4426,0.5807,0.0001,0.6126,0.0000,0.0004,0.9996,0.3027,0.2216,0.4757
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-bright-daylight_393624576_scaled.jpg,1,1,0.9467,0.5781,0.9954,0.9773,0.6105,0.9857,0.9999,0.0000,1.0000,0.0000,0.2541,0.2088,0.5371
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_369319645_scaled.jpg,1,0,0.1521,0.2544,0.0735,0.5015,0.0170,0.0001,0.9909,0.9925,0.0075,0.0000,0.7254,0.2353,0.0393
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_731_scaled.jpg,0,1,0.5317,0.8926,0.1563,0.5068,0.5983,0.0003,0.7311,0.0000,0.0214,0.9786,0.2610,0.1810,0.5580
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_alpine-mountain-landscape-at-sunrise-snow-peaks-glowing_863538120_scaled.jpg,1,1,0.7914,0.9859,1.0000,0.9751,0.0079,0.9976,1.0000,0.0000,0.9999,0.0000,0.4199,0.2456,0.3345
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_colorful-colonial-houses-in-latin-america_72541522_scaled.jpg,1,1,0.9930,0.9813,0.5914,0.9996,0.9990,0.9528,1.0000,0.0000,0.0102,0.9898,0.3481,0.1921,0.4599
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_old-european-cathedral-with-gothic-details-daylight_991348896_scaled.jpg,1,1,0.7909,0.9970,0.4170,0.9990,0.3145,0.0719,1.0000,0.0000,0.0005,0.9995,0.3600,0.1835,0.4566
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1734_scaled.jpg,0,1,0.6992,0.0328,0.0975,0.9686,0.9556,0.0007,0.4206,0.0001,0.0716,0.9284,0.2642,0.1660,0.5698
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_desert-adobe-houses-warm-sunset-light_649252435_scaled.jpg,1,1,0.7377,0.9970,0.9980,0.9942,0.3863,0.0770,1.0000,0.0058,0.2686,0.7257,0.4453,0.2672,0.2875
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_622687987_scaled.jpg,1,1,0.9686,0.9998,0.9002,0.9998,1.0000,0.9946,1.0000,0.0012,0.6168,0.3819,0.3684,0.1986,0.4331
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-south-asian-man-with-glasses-neut_244703908_scaled.jpg,1,1,1.0000,1.0000,0.9571,0.6261,0.9997,1.0000,1.0000,1.0000,0.0000,0.0000,0.3006,0.1755,0.5240
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1210_scaled.jpg,0,1,0.5984,1.0000,0.4891,0.4836,0.0037,0.9567,0.9970,0.0000,0.0000,1.0000,0.2791,0.1643,0.5565
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1828_scaled.jpg,0,0,0.1672,1.0000,0.0042,0.5652,0.0012,0.1020,0.0012,0.0000,0.4564,0.5436,0.3011,0.2378,0.4610
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1850_scaled.jpg,0,0,0.0414,0.0064,0.4440,0.0563,0.0052,0.0023,0.0431,0.0000,0.0000,1.0000,0.2495,0.1722,0.5783
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_882403819_scaled.jpg,1,1,0.9837,1.0000,0.9999,0.7872,0.9999,0.8180,1.0000,0.9951,0.0029,0.0021,0.3086,0.1764,0.5150
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_107_scaled.jpg,0,0,0.0048,0.8203,0.6705,0.0028,0.0010,0.0245,0.0038,0.0000,0.0001,0.9999,0.2774,0.1741,0.5485
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_modern-glass-skyscraper-in-city-center-photographed-at-dusk_906698074_scaled.jpg,1,1,0.9954,0.4671,0.1427,0.9992,0.9999,0.9931,1.0000,0.0128,0.0002,0.9870,0.3475,0.2023,0.4502
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_912_scaled.jpg,0,0,0.0410,0.9969,0.0025,0.7015,0.1559,0.0109,0.0716,0.0000,1.0000,0.0000,0.2335,0.1939,0.5726
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_48_scaled.jpg,0,1,0.6263,0.0013,0.7607,0.9961,0.0064,0.9998,0.0231,0.0000,0.0000,1.0000,0.3179,0.2444,0.4377
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_293587745_scaled.jpg,1,1,0.9951,0.9999,0.9519,0.9904,1.0000,0.9999,1.0000,0.0003,0.0076,0.9921,0.3214,0.1710,0.5076
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_608_scaled.jpg,0,0,0.0110,0.0012,0.7820,0.6710,0.0131,0.0000,0.0001,0.9788,0.0196,0.0016,0.3444,0.2499,0.4057
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_465_scaled.jpg,0,0,0.2268,0.9421,0.2221,0.4297,0.0867,0.0045,0.0038,0.0000,0.0000,1.0000,0.2426,0.1700,0.5875
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_310727956_scaled.jpg,1,1,0.9988,1.0000,0.9997,0.9981,1.0000,0.9842,1.0000,0.9894,0.0102,0.0004,0.2983,0.1506,0.5511
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_479_scaled.jpg,0,1,0.7896,0.6495,0.4821,0.9346,0.0014,0.8761,0.9999,0.0000,0.0000,1.0000,0.3296,0.2117,0.4586
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-an-elderly-black-man-with-gray-beard-warm-indoor_810614026_scaled.jpg,1,1,1.0000,1.0000,0.6047,0.5268,0.9998,1.0000,1.0000,1.0000,0.0000,0.0000,0.4029,0.2386,0.3585
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1792_scaled.jpg,0,0,0.1290,0.8127,0.0131,0.4684,0.0376,0.9043,0.0011,0.0000,1.0000,0.0000,0.2965,0.2579,0.4455
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_359722167_scaled.jpg,1,1,0.9999,1.0000,0.7002,0.8648,0.9994,1.0000,1.0000,1.0000,0.0000,0.0000,0.4090,0.2302,0.3608
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-shaved-head-gym-background_133523721_scaled.jpg,1,1,0.9653,1.0000,0.5236,0.6241,0.9942,1.0000,1.0000,0.8228,0.0022,0.1750,0.4516,0.2740,0.2744
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_261704065_scaled.jpg,1,1,0.9996,1.0000,0.9732,0.9995,1.0000,0.9991,1.0000,0.0000,0.0049,0.9951,0.3102,0.1669,0.5228
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_scaled.jpg,1,1,0.9082,0.9984,0.9998,0.9833,0.5950,0.9916,1.0000,0.0000,0.9999,0.0001,0.4464,0.3116,0.2420
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045_scaled.jpg,1,1,0.9184,0.9921,0.8593,0.9950,0.9999,0.2253,1.0000,0.0000,0.0119,0.9881,0.3451,0.2021,0.4529
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_309048028_scaled.jpg,1,1,0.9999,1.0000,1.0000,0.8416,0.9993,1.0000,1.0000,1.0000,0.0000,0.0000,0.3821,0.1941,0.4239
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1859_scaled.jpg,0,0,0.4901,0.9418,0.2078,0.9457,1.0000,0.9926,0.2830,0.0000,0.9459,0.0541,0.3445,0.2853,0.3702
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_snowy-mountain-slope_729835593_scaled.jpg,1,1,0.8086,0.9983,0.9990,0.9893,0.8123,0.0343,0.7085,0.0000,1.0000,0.0000,0.2425,0.1712,0.5863
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989_scaled.jpg,1,1,0.8334,0.9727,0.9986,0.9789,0.2099,0.9999,1.0000,0.0099,0.3592,0.6308,0.4040,0.2494,0.3467
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_507_scaled.jpg,0,0,0.1025,0.0048,0.3201,0.9963,0.0012,0.9839,0.0000,0.9997,0.0002,0.0001,0.3011,0.2030,0.4958
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_884_scaled.jpg,0,0,0.0201,0.0001,1.0000,0.9422,0.0078,0.0000,0.0777,1.0000,0.0000,0.0000,0.3358,0.1824,0.4818
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_savannah-landscape-with-acacia-trees-golden-hour_510173761_scaled.jpg,1,1,0.9833,0.9971,1.0000,0.7979,0.9995,1.0000,1.0000,0.0044,0.8319,0.1637,0.3912,0.2177,0.3912
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1715_scaled.jpg,0,1,0.5806,0.9987,0.9081,0.3396,0.3421,0.0140,0.3920,0.0063,0.9891,0.0047,0.4213,0.3062,0.2725
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-hoodie-hood-on-head_268056615_scaled.jpg,1,1,0.9619,1.0000,1.0000,0.8214,0.9989,0.6100,0.9995,1.0000,0.0000,0.0000,0.3822,0.1938,0.4240
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-diverse-group-of-five-people-posing-outdoors-wide_147709680_scaled.jpg,1,1,0.5903,0.4076,0.9980,0.3891,0.9934,0.0692,0.9994,0.0000,0.0028,0.9972,0.4211,0.2226,0.3563
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_79746528_scaled.jpg,1,1,0.9988,0.9965,0.9990,0.9494,0.9996,0.9999,0.9952,0.0000,1.0000,0.0000,0.4650,0.2835,0.2515
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_513_scaled.jpg,0,0,0.1855,0.0269,0.9940,0.7110,0.0002,0.9367,0.0000,0.9996,0.0003,0.0001,0.5018,0.3668,0.1314
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1470_scaled.jpg,0,0,0.0134,0.6021,0.6351,0.0158,0.0034,0.0000,0.0217,0.0000,0.0000,1.0000,0.3446,0.2045,0.4509
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_717850307_scaled.jpg,1,1,0.9999,1.0000,0.9998,0.4959,1.0000,0.9991,1.0000,1.0000,0.0000,0.0000,0.4336,0.2240,0.3424
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_scaled.jpg,1,1,0.9893,0.9987,0.2443,0.9813,0.9974,0.9881,1.0000,0.0000,0.0000,1.0000,0.2960,0.1617,0.5423
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-flower-pots-on-windowsill_475698600_scaled.jpg,1,1,0.8112,0.0219,0.9678,0.9077,0.4294,0.2427,0.9999,0.0000,0.0000,1.0000,0.2928,0.1559,0.5513
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_313_scaled.jpg,0,0,0.0188,0.0000,0.9581,0.7351,0.0004,0.1412,0.0000,1.0000,0.0000,0.0000,0.4025,0.2655,0.3320
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_suburban-residential-street-with-family-houses_308034407_scaled.jpg,1,1,0.9972,1.0000,0.9989,0.9990,0.9890,0.9987,1.0000,0.0029,0.0170,0.9801,0.3982,0.2224,0.3795
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_556_scaled.jpg,0,0,0.0119,0.9964,0.0014,0.0458,0.0594,0.0057,0.0002,0.0000,1.0000,0.0000,0.3445,0.3318,0.3236
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-fire-hydrant_171597259_scaled.jpg,1,1,0.9831,0.5572,0.9820,0.9999,0.9525,0.8815,1.0000,0.0000,0.0000,1.0000,0.3099,0.1600,0.5301
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_inpainting_add-nose-piercing_944284574_scaled.jpg,1,1,0.9996,0.9997,0.9969,0.9485,0.9978,1.0000,1.0000,1.0000,0.0000,0.0000,0.2699,0.1396,0.5905
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1942_scaled.jpg,0,0,0.4215,0.2264,0.7969,0.1377,0.6221,0.9991,0.1141,0.0000,0.1564,0.8436,0.4163,0.3126,0.2712
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_555_scaled.jpg,0,0,0.0000,0.0000,0.7520,0.7442,0.0003,0.0000,0.0000,1.0000,0.0000,0.0000,0.3004,0.1942,0.5054
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-shop-sign_732492872_scaled.jpg,1,1,0.7716,0.9713,0.9937,0.9926,0.0149,0.8394,0.9999,0.0000,0.0001,0.9999,0.4196,0.2236,0.3568
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_831471932_scaled.jpg,1,1,0.9378,0.9993,0.9998,0.9687,0.6887,0.9999,1.0000,0.9159,0.0229,0.0612,0.3914,0.2301,0.3785
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_799_scaled.jpg,0,0,0.0290,0.0559,0.9993,0.9618,0.0001,0.0000,0.0053,1.0000,0.0000,0.0000,0.3631,0.2646,0.3722
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_472261484_scaled.jpg,1,1,0.9786,0.1142,0.9987,0.9060,0.8801,1.0000,0.9994,0.0000,1.0000,0.0000,0.3446,0.2009,0.4544
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_ancient-roman-amphitheater-ruins_686624944_scaled.jpg,1,1,0.9600,0.6007,0.7864,0.9851,0.9964,0.9926,1.0000,0.0003,0.3102,0.6895,0.4234,0.2375,0.3390
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_677703981_scaled.jpg,1,1,0.9766,1.0000,0.9531,0.9686,0.9999,0.9765,1.0000,0.0004,0.6756,0.3241,0.3807,0.2043,0.4151
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131_scaled.jpg,1,1,0.9993,1.0000,0.3335,0.6048,0.9946,1.0000,1.0000,1.0000,0.0000,0.0000,0.2691,0.1335,0.5974
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_futuristic-office-tower-with-curved-glass-blue-sky_345505800_scaled.jpg,1,1,0.9811,1.0000,0.4567,0.9964,0.9998,0.9716,1.0000,0.0118,0.0539,0.9344,0.3317,0.1814,0.4870
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_697_scaled.jpg,0,0,0.0850,0.0000,0.9162,0.6664,0.0044,0.8503,0.0000,1.0000,0.0000,0.0000,0.3268,0.1984,0.4749
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_843_scaled.jpg,0,0,0.1407,0.0086,0.9972,0.9076,0.4310,0.3518,0.0003,0.9999,0.0000,0.0001,0.4197,0.2610,0.3193
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1860_scaled.jpg,0,1,0.7125,0.1046,0.4216,0.7580,0.6280,0.9951,0.5472,0.0000,0.0000,1.0000,0.2965,0.2143,0.4892
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-scar-on-forehead_901625823_scaled.jpg,1,0,0.4358,0.0448,0.9988,0.9909,0.9987,0.0377,1.0000,1.0000,0.0000,0.0000,0.3455,0.1795,0.4750
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_920_scaled.jpg,0,0,0.4666,0.7385,0.8992,0.8388,0.0009,0.8079,0.0000,1.0000,0.0000,0.0000,0.3576,0.2405,0.4019
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_74041731_scaled.jpg,1,1,0.9997,0.9991,0.9997,0.9953,0.9997,0.9995,1.0000,0.0000,1.0000,0.0000,0.4037,0.2252,0.3711
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_scaled.jpg,1,1,0.7781,0.9978,0.9998,0.9986,0.3239,0.0400,1.0000,0.0011,0.5560,0.4428,0.3615,0.2069,0.4316
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_futuristic-office-tower-with-curved-glass-blue-sky_719112791_scaled.jpg,1,1,0.9364,0.9908,0.9948,0.9948,0.5885,0.9986,1.0000,0.0001,0.0087,0.9912,0.2960,0.1617,0.5423
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_553_scaled.jpg,0,0,0.3954,0.4586,0.4561,0.9370,0.5457,0.0000,0.7125,0.0000,1.0000,0.0000,0.4621,0.4221,0.1158
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_close-up-of-a-young-child-with-face-paint-festival-backgroun_255555532_scaled.jpg,1,1,0.9304,1.0000,0.9998,0.7382,0.9996,1.0000,1.0000,0.2128,0.2563,0.5309,0.3528,0.1967,0.4505
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_957038279_scaled.jpg,1,1,0.9945,0.8583,0.9912,0.9851,0.9996,1.0000,0.9999,0.0000,0.6835,0.3165,0.2487,0.1347,0.6166
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_small-house-with-garden-in-daylight_499352183_scaled.jpg,1,1,0.8732,0.0223,0.8966,0.9996,0.7309,0.0003,0.9999,0.0000,0.0000,1.0000,0.2698,0.1806,0.5497
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_862674382_scaled.jpg,1,1,0.9691,0.0543,0.9882,0.9738,1.0000,0.8949,0.9418,0.0000,0.9989,0.0011,0.2690,0.1570,0.5740
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_649_scaled.jpg,0,1,0.7932,0.9617,0.6136,0.8529,0.5746,0.9986,0.7138,0.0000,0.0000,1.0000,0.3431,0.2370,0.4200
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1750_scaled.jpg,0,1,0.5705,0.0204,1.0000,0.2904,0.2212,0.9670,0.9683,0.0000,0.1782,0.8218,0.3263,0.2592,0.4145
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_938_scaled.jpg,0,0,0.0001,0.4125,0.0001,0.3546,0.0003,0.0000,0.0002,0.0000,1.0000,0.0000,0.2158,0.2205,0.5637
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_288_scaled.jpg,0,0,0.4248,0.0083,0.2658,0.3046,0.9746,0.9887,0.1133,0.0000,0.0000,1.0000,0.2914,0.2063,0.5023
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_255046108_scaled.jpg,1,1,0.6741,0.0166,0.4160,0.9974,0.9619,0.4265,1.0000,0.0001,0.9067,0.0932,0.3456,0.1897,0.4647
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1876_scaled.jpg,0,0,0.0978,0.1606,0.0108,0.6287,0.4290,0.0609,0.0001,0.0000,1.0000,0.0000,0.3840,0.3290,0.2870
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_241_scaled.jpg,0,1,0.8313,0.9975,0.7451,0.9576,0.1462,0.9786,0.9897,0.0000,0.0022,0.9978,0.3340,0.2360,0.4300
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1309_scaled.jpg,0,0,0.0221,0.2041,0.0022,0.4530,0.1042,0.0291,0.0145,0.0000,1.0000,0.0000,0.2704,0.2291,0.5005
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_442_scaled.jpg,0,0,0.1262,0.0983,0.9710,0.8806,0.0003,0.9890,0.0000,1.0000,0.0000,0.0000,0.2513,0.1556,0.5931
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_214_scaled.jpg,0,0,0.2588,1.0000,0.4757,0.5753,0.0799,0.0030,0.0314,0.0000,1.0000,0.0000,0.3849,0.2909,0.3242
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_643_scaled.jpg,0,1,0.5956,0.9972,0.4188,0.9142,0.9071,0.0785,0.3447,0.0000,0.3570,0.6430,0.2949,0.2128,0.4923
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1406_scaled.jpg,0,1,0.6574,0.0528,0.3516,0.9883,0.0136,0.0003,0.7805,0.0153,0.0000,0.9846,0.3067,0.2619,0.4314
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1418_scaled.jpg,0,1,0.5755,0.6871,0.7307,0.3366,0.7697,0.5464,0.9931,0.0041,0.0187,0.9772,0.3555,0.2422,0.4023
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-ivy-on-facade_569876656_scaled.jpg,1,1,0.8692,0.9919,0.7302,0.9845,0.4545,0.5254,1.0000,0.0000,0.0000,1.0000,0.3147,0.1570,0.5282
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533_scaled.jpg,1,1,0.9806,0.4439,0.9994,0.9578,1.0000,0.8414,0.9999,0.0029,0.9949,0.0022,0.4013,0.2301,0.3686
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_northern-lights-over-snowy-forest-night-sky-full-of-stars_655070776_scaled.jpg,1,1,0.7883,0.9997,0.9999,0.9911,0.1482,0.9946,0.9999,0.0000,0.9996,0.0004,0.4951,0.3129,0.1920
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_399017273_scaled.jpg,1,1,0.9997,0.0021,0.9997,0.9901,0.9999,1.0000,0.9996,0.0000,1.0000,0.0000,0.3063,0.1705,0.5232
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_630219580_scaled.jpg,1,1,0.9886,0.9746,0.9325,0.9983,1.0000,0.9998,1.0000,0.0449,0.3051,0.6500,0.3567,0.1968,0.4465
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_551_scaled.jpg,0,1,0.6264,0.0931,1.0000,0.9999,0.7662,0.0000,0.1680,0.1052,0.1236,0.7712,0.3582,0.2022,0.4396
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_235799635_scaled.jpg,1,1,0.9977,0.4704,0.9966,0.9275,0.9964,1.0000,0.9997,0.0000,1.0000,0.0000,0.2781,0.1618,0.5601
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-deer-in-forest_142382589_scaled.jpg,1,1,0.9140,0.7077,0.9870,0.8246,0.9999,0.2371,0.9988,0.0000,1.0000,0.0000,0.3471,0.2076,0.4453
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201_scaled.jpg,1,1,0.9998,1.0000,0.9892,0.9842,0.9992,1.0000,1.0000,0.9924,0.0069,0.0008,0.2781,0.1447,0.5772
