img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-colonial-houses-in-latin-america_442437193_scaled.jpg,1,1,0.9990,0.9994,1.0000,0.9964,1.0000,1.0000,0.9984,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1326_scaled.jpg,0,0,0.2014,0.1398,0.0726,0.0123,0.0324,0.9250,0.0262,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821_scaled.jpg,1,1,0.9739,0.9995,0.9214,0.9996,1.0000,0.9297,0.9931,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_mosque-with-detailed-minarets-photographed-at-sunset_891617661_scaled.jpg,1,1,0.9995,0.9998,0.9996,0.9990,1.0000,1.0000,0.9987,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-ivy-on-facade_569876656_scaled.jpg,1,1,0.8241,0.9994,0.9972,0.0130,0.9764,0.9659,0.9929,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_709_scaled.jpg,0,0,0.0024,0.0001,0.0078,0.0014,0.0044,0.0003,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_190924933_scaled.jpg,1,1,0.9357,0.9852,0.9964,0.9994,0.6344,0.9993,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_desert-oasis-with-palm-trees-and-water-pool_418744975_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605_scaled.jpg,1,1,0.8843,0.9999,0.9472,1.0000,0.9829,0.4265,0.9494,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_426_scaled.jpg,0,0,0.2064,0.0000,0.0125,0.0000,0.0094,0.4046,0.8119,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1821_scaled.jpg,0,0,0.2324,0.9273,0.0028,0.0000,0.0474,0.0339,0.3828,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1907_scaled.jpg,0,0,0.0039,0.0000,0.0002,0.0000,0.0000,0.0000,0.0229,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_indoor-portrait-with-white-wall-background_377458517_scaled.jpg,1,1,0.8970,0.9922,1.0000,0.9419,0.4670,0.9827,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-shaved-head-gym-background_133523721_scaled.jpg,1,1,0.9589,1.0000,1.0000,1.0000,1.0000,0.7533,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_scaled.jpg,1,1,0.9983,1.0000,0.9956,0.9998,1.0000,0.9963,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_428_scaled.jpg,0,0,0.2735,0.0695,0.0114,0.0092,0.0672,0.6791,0.8046,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-barn_923894849_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989_scaled.jpg,1,1,0.9951,1.0000,1.0000,0.9712,1.0000,1.0000,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_84_scaled.jpg,0,0,0.0249,0.0000,0.0823,0.0000,0.0661,0.0001,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_782_scaled.jpg,0,0,0.0357,0.0026,0.0195,0.0001,0.1715,0.0119,0.0088,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1439_scaled.jpg,0,0,0.3259,0.0596,0.0089,0.0004,0.9166,0.0000,0.9699,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_snowy-mountain-slope_729835593_scaled.jpg,1,1,0.9991,0.9999,1.0000,0.9999,1.0000,0.9946,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1470_scaled.jpg,0,0,0.0684,0.2849,0.0000,0.0000,0.0423,0.0811,0.0022,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_245938495_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-freckles-on-cheeks_84051323_scaled.jpg,1,1,0.5437,0.9966,0.2365,0.0018,0.6135,0.9657,0.4483,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1722_scaled.jpg,0,0,0.1068,0.1437,0.0092,0.0073,0.0996,0.1327,0.2482,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_153387314_scaled.jpg,1,1,0.9997,0.9982,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_572030855_scaled.jpg,1,1,0.9938,1.0000,0.9984,0.9999,0.9998,0.9646,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_33729407_scaled.jpg,1,1,0.9999,0.9999,1.0000,0.9998,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_98_scaled.jpg,0,0,0.1134,0.0823,0.0903,0.0070,0.0010,0.0011,0.4987,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_74316371_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_442_scaled.jpg,0,0,0.0027,0.0003,0.0061,0.0033,0.0001,0.0006,0.0058,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_831_scaled.jpg,0,0,0.0439,0.0000,0.0002,0.0000,0.2581,0.0008,0.0043,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_scaled.jpg,1,1,0.9985,0.9998,0.9999,1.0000,0.9924,1.0000,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_356_scaled.jpg,0,1,0.5637,0.9981,0.9996,0.0664,0.3466,0.0008,0.9706,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_253_scaled.jpg,0,0,0.0030,0.0001,0.0015,0.0012,0.0085,0.0000,0.0066,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_235799635_scaled.jpg,1,1,0.9937,0.9998,1.0000,0.9629,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_599924860_scaled.jpg,1,1,1.0000,0.9999,1.0000,1.0000,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784_scaled.jpg,1,1,0.9949,0.9998,1.0000,0.9989,1.0000,1.0000,0.9709,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_2015_scaled.jpg,0,0,0.1336,0.0032,0.0001,0.0054,0.0016,0.0012,0.7897,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-flower-pots-on-windowsill_769084356_scaled.jpg,1,1,0.9943,0.9983,0.9750,0.9929,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_920_scaled.jpg,0,0,0.0015,0.0001,0.0038,0.0004,0.0012,0.0033,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_329_scaled.jpg,0,0,0.0093,0.0000,0.0005,0.0000,0.0008,0.0514,0.0029,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_105_scaled.jpg,0,1,0.6377,0.9869,0.9932,0.1177,0.8627,0.8378,0.0280,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_964_scaled.jpg,0,1,0.8636,0.9964,0.9862,0.3315,0.9309,0.9998,0.9368,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1577_scaled.jpg,0,0,0.1313,0.0018,0.0146,0.0001,0.0060,0.0437,0.7214,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_873728354_scaled.jpg,1,1,0.9701,0.9984,1.0000,0.8276,0.9966,1.0000,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_scaled.jpg,1,1,0.9993,1.0000,0.9996,0.9977,0.9984,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_726600540_scaled.jpg,1,1,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_852_scaled.jpg,0,0,0.1371,0.1054,0.1056,0.0008,0.0165,0.1911,0.4034,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-lip-piercing_335192628_scaled.jpg,1,1,0.9881,0.9901,0.9989,0.9408,0.9997,0.9995,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_862674382_scaled.jpg,1,1,0.9979,0.9990,1.0000,0.9885,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-under-cloudy-daylight_395430793_scaled.jpg,1,1,0.9994,0.9984,1.0000,0.9998,0.9988,0.9997,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-at-dusk-natural-backlight_147241458_scaled.jpg,1,1,0.9998,0.9993,1.0000,0.9997,1.0000,0.9997,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_2071_scaled.jpg,0,0,0.0009,0.0000,0.0047,0.0000,0.0000,0.0006,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_637_scaled.jpg,0,0,0.0036,0.0000,0.0000,0.0001,0.0079,0.0000,0.0137,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1180_scaled.jpg,0,0,0.3549,0.0001,0.0228,0.0926,0.6435,0.8496,0.5206,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-under-cloudy-sky_752398389_scaled.jpg,1,1,0.9870,0.9998,0.9999,0.9232,1.0000,0.9999,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_apartment-block-with-balconies-urban-daylight_191735735_scaled.jpg,1,1,0.9880,0.9350,1.0000,0.9999,0.9997,1.0000,0.9935,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1850_scaled.jpg,0,0,0.2479,0.8262,0.0022,0.0006,0.0231,0.0621,0.5730,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_201415221_scaled.jpg,1,1,0.8875,0.9910,0.9995,0.9998,0.9997,1.0000,0.3351,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_130409445_scaled.jpg,1,1,0.9660,0.9953,1.0000,0.8320,1.0000,0.9994,0.9694,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-hay-bales_453099743_scaled.jpg,1,1,0.9993,0.9999,1.0000,0.9966,0.9999,0.9998,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_inpainting_add-lip-piercing_34327535_scaled.jpg,1,1,0.9997,0.9996,1.0000,0.9989,1.0000,0.9997,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441_scaled.jpg,1,1,0.8805,0.9986,0.9963,0.5465,0.9998,0.7645,0.9772,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_desert-dunes-under-clear-blue-sky-detailed-sand-textures_308071260_scaled.jpg,1,1,0.9917,0.9995,1.0000,0.9671,0.9928,0.9912,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_scaled.jpg,1,1,0.9924,0.9999,0.9988,0.9623,0.9987,1.0000,0.9947,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_772649235_scaled.jpg,1,1,0.9999,1.0000,1.0000,0.9998,0.9999,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_547_scaled.jpg,0,0,0.2930,0.9857,0.7261,0.0003,0.0016,0.0336,0.0107,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_319280491_scaled.jpg,1,1,0.9998,0.9999,0.9996,0.9999,0.9996,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_402_scaled.jpg,0,0,0.3338,0.6736,0.0048,0.2006,0.0092,0.3035,0.8111,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_226_scaled.jpg,0,0,0.1254,0.0005,0.0001,0.0005,0.0155,0.6777,0.0583,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_107_scaled.jpg,0,0,0.0264,0.0000,0.0008,0.0000,0.0001,0.0000,0.1574,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1351_scaled.jpg,0,0,0.1739,0.1390,0.3206,0.0013,0.2368,0.0002,0.3459,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_suburban-residential-street-with-family-houses_850826209_scaled.jpg,1,1,0.9741,0.9999,1.0000,0.8454,0.9996,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_scaled.jpg,1,1,0.9969,0.9920,1.0000,0.9917,0.9996,0.9984,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-tree-shadow-on-wall_456195627_scaled.jpg,1,1,0.8624,0.9993,0.9961,0.1966,1.0000,1.0000,0.9824,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_traditional-chinese-pagoda-surrounded-by-trees_269108476_scaled.jpg,1,1,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_840_scaled.jpg,0,0,0.1853,0.5794,0.5141,0.0002,0.0008,0.0002,0.0172,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_799_scaled.jpg,0,0,0.0699,0.0014,0.0004,0.0000,0.0125,0.2176,0.1874,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1587_scaled.jpg,0,0,0.0206,0.0000,0.0015,0.0005,0.0014,0.1044,0.0157,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_greek-island-whitewashed-buildings-with-blue-roofs_107064621_scaled.jpg,1,1,0.9999,1.0000,1.0000,0.9998,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_134_scaled.jpg,0,1,0.5047,0.1331,0.0432,0.0170,0.9830,0.9849,0.8673,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_inpainting_add-headset-on-ears_778058057_scaled.jpg,1,1,0.9706,0.9990,0.9999,0.8399,0.9987,0.9964,0.9896,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_83_scaled.jpg,0,0,0.0626,0.0018,0.0107,0.0000,0.0000,0.0001,0.3630,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_modern-glass-skyscraper-in-city-center-photographed-at-dusk_906698074_scaled.jpg,1,1,0.9890,1.0000,0.9714,0.9880,0.9980,0.9981,0.9783,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_scaled.jpg,1,1,0.7423,0.9169,0.5795,0.0008,0.9962,0.9683,0.9920,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1239_scaled.jpg,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-fire-hydrant_171597259_scaled.jpg,1,1,0.9483,0.9989,1.0000,0.6911,0.9999,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-balcony_135078507_scaled.jpg,1,1,0.9793,0.9995,1.0000,0.9551,0.9818,0.9406,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1771_scaled.jpg,0,0,0.2324,0.9963,0.0012,0.0000,0.0849,0.2830,0.0287,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_vast-tundra-under-cloudy-sky-lonely-feeling_909644408_scaled.jpg,1,1,0.9973,0.9957,0.9994,0.9890,0.9998,1.0000,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-scar-on-forehead_901625823_scaled.jpg,1,1,0.8384,0.9985,0.9999,0.0822,0.9648,0.9937,0.9912,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_lush-jungle-waterfall-spray-in-the-air_590404559_scaled.jpg,1,1,0.9992,0.9997,1.0000,0.9999,0.9999,0.9996,0.9959,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1234_scaled.jpg,0,0,0.0672,0.0000,0.0062,0.0002,0.1124,0.0132,0.2712,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_882403819_scaled.jpg,1,1,1.0000,1.0000,1.0000,0.9999,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_110977390_scaled.jpg,1,1,0.9448,0.9915,0.9945,0.9179,0.9428,0.9193,0.9031,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1717_scaled.jpg,0,0,0.0711,0.0023,0.0006,0.0000,0.0076,0.0409,0.3751,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_22932395_scaled.jpg,1,1,0.9390,0.9991,1.0000,0.9919,0.6853,1.0000,0.9574,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_705502155_scaled.jpg,1,1,0.7400,0.9952,0.9949,0.9629,0.1403,0.9999,0.3468,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_desert-plateau-with-cacti-midday-sun_122824733_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_751044797_scaled.jpg,1,1,0.9837,0.9948,1.0000,0.9933,1.0000,1.0000,0.9142,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530_scaled.jpg,1,1,0.9948,0.9996,1.0000,0.9831,0.9998,0.9866,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_625_scaled.jpg,0,0,0.3043,0.9915,0.7363,0.0418,0.0463,0.0055,0.0044,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_scaled.jpg,1,1,0.9947,0.9994,0.9989,0.9864,0.9991,0.9998,0.9847,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-an-elderly-black-man-with-gray-beard-warm-indoor_122210618_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_673_scaled.jpg,0,1,0.7244,0.9523,0.8768,0.0084,0.5138,0.9993,0.9960,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_946_scaled.jpg,0,0,0.0201,0.0003,0.0003,0.0000,0.0093,0.0001,0.1108,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_717850307_scaled.jpg,1,1,0.7163,0.9982,0.9975,0.1253,0.7983,0.6141,0.7645,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_snow-covered-alpine-chalet-with-warm-lights-inside_840081099_scaled.jpg,1,1,0.9906,0.9999,0.9955,0.9503,0.9987,0.9990,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-cow-on-meadow_943935296_scaled.jpg,1,1,0.9975,0.9989,1.0000,0.9867,1.0000,0.9996,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1201_scaled.jpg,0,0,0.0024,0.0000,0.0004,0.0000,0.0001,0.0000,0.0137,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_54267348_scaled.jpg,1,1,0.9430,0.9998,0.9995,1.0000,0.9358,0.9992,0.7240,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_556_scaled.jpg,0,0,0.0968,0.0000,0.0001,0.0003,0.2974,0.0001,0.2829,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1418_scaled.jpg,0,1,0.6565,0.0001,0.8721,0.1843,0.9206,0.9995,0.9625,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_592_scaled.jpg,0,1,0.6110,0.0401,0.6397,0.0257,0.9832,0.9974,0.9798,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1041_scaled.jpg,0,0,0.1804,0.0013,0.0010,0.0255,0.3479,0.2217,0.4853,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_old-european-cathedral-with-gothic-details-daylight_991348896_scaled.jpg,1,1,0.9962,0.9997,1.0000,0.9802,1.0000,0.9971,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1876_scaled.jpg,0,0,0.1430,0.0866,0.5107,0.0003,0.0037,0.0000,0.2568,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-daylight_755309459_scaled.jpg,1,1,0.9997,0.9999,1.0000,0.9981,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-bench-near-wall_276320456_scaled.jpg,1,1,0.9964,0.9993,1.0000,0.9805,1.0000,0.9994,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_850_scaled.jpg,0,0,0.2224,0.3358,0.0813,0.0016,0.0181,0.0002,0.8970,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934_scaled.jpg,1,1,0.9995,1.0000,0.9992,0.9993,1.0000,1.0000,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_ancient-roman-amphitheater-ruins_468213198_scaled.jpg,1,1,0.9963,0.9999,1.0000,0.9781,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_desert-adobe-houses-warm-sunset-light_649252435_scaled.jpg,1,1,0.9807,1.0000,0.9886,0.9148,0.9992,0.9817,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_skyscraper-construction-site-with-cranes_239362342_scaled.jpg,1,1,0.9998,0.9998,1.0000,1.0000,1.0000,1.0000,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_336412085_scaled.jpg,1,1,0.9103,0.9994,0.9826,0.9554,0.5354,0.9948,0.9942,,,,,,
